genesymbols	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells
TMEM14C	222.586534095846	259.661721504715	199.540040647094	79.2713322533384	1	153.221526222476	68.2278555189736	71.0002195593433
TMEM14E	1	1	1	1	1	1	1	1
TMEM150A	30.0139243783262	57.5456970634714	17.6591278819726	1	1	32.2407262421079	1	1
TMEM150B	1	1	1	1	1	1	1	1
TMEM150C	1	25.4048980226872	1	1	1	1	1	1
TMEM151A	1	1	1	1	1	1	1	1
TMEM151B	1	1	1	1	1	1	1	1
TMEM154	1	1	1	68.2538725713424	1	1	69.1455126032914	201.915238059671
TMEM155	1	1	1	1	1	1	1	1
TMEM156	1	1	1	25.4365636417501	1	1	44.1553326384492	55.7676921265952
TMEM158	1	1	1	1	1	1	1	1
TMEM159	57.0641385019315	36.4737704597734	99.9226151287387	40.5628080202713	127.886985999455	28.6738484742676	29.06625600013	70.8520546566004
TMEM160	37.9555629299416	66.6442608946226	44.9703797905137	60.223445323312	254.574154071776	50.1739978741677	1	49.4673572525528
TMEM161A	44.681487300625	96.6950437993401	1	1	1	1	1	1
TMEM161B	27.6947803437114	1	1	1	1	1	1	1
TMEM161B.AS1	1	1	1	1	1	1	1	1
TMEM163	1	1	1	1	1	1	1	1
TMEM164	1	1	1	1	1	1	1	1
TMEM165	62.0481198955304	185.31085495406	148.101077123821	1	1	55.3457468473765	1	1
TMEM167A	44.8049074971165	59.3679705568225	48.0778433522769	26.3319633422564	53.6114281414313	25.0575057169918	34.845931084006	1
TMEM167B	46.8752926823103	1	37.1767890076337	1	1	35.6718210551866	1	1
TMEM168	17.4734078450044	1	15.6230478763608	1	43.4178683542899	1	1	1
TMEM169	1	1	1	1	1	1	1	1
TMEM17	18.112511573687	1	1	1	6.76068102885461	1	13.0639030479542	1
TMEM170A	1	1	1	68.6518719722382	66.4752531046083	1	1	1
TMEM170B	1	1	1	1	1	1	1	1
TMEM171	1	1	36.9915245757917	1	1	1	1	1
TMEM173	57.9973371433887	126.920336957087	56.9231133868898	144.238685331487	39.8013898844077	121.776774919397	177.862512980166	1
TMEM174	1	1	1	1	1	1	1	1
TMEM175	22.4906248816508	1	43.8051826395615	41.0992536051846	181.974855408257	38.764257135918	68.7089368914746	105.171271038424
TMEM176A	1	79.1091516190698	57.3875736799449	1	1	512.155081151082	1	1
TMEM176B	1	237.736580450606	103.617418068339	1	1	1038.47294184734	1	1
TMEM177	94.5319449411657	83.0846156875236	1	1	1	1	1	1
TMEM178A	1	1	1	1	1	1	1	1
TMEM178B	1	1	1	1	1	1	1	1
TMEM179	1	1	1	1	1	1	1	1
TMEM179B	157.271679592722	205.126422398978	110.598659473746	156.14981065231	1	181.174390446061	127.899472898244	107.331351522116
TMEM18	25.2637730980877	39.8736107538713	68.0284157763672	1	1	36.8438271875464	1	1
TMEM180	1	1	1	1	1	1	1	1
TMEM181	1	1	58.2537172165343	32.1371222489508	19.4238454559515	19.7437842472512	34.3845636086009	1
TMEM182	1	1	1	1	1	1	1	1
TMEM183A	1	1	1	1	1	1	1	1
TMEM183B	67.6739120944927	87.5898848886676	62.5844860538817	83.6476132425554	223.792511658762	29.1383974854464	1	1
TMEM184A	1	1	1	1	1	1	1	1
TMEM184B	48.286695545304	54.4571425980513	33.4165603382379	1	19.6484408828	1	1	1
TMEM184C	37.0611927890119	12.4125758056911	41.0764811314413	26.6207354465166	3.56983963157249	23.5157856181044	57.3926649359852	53.3048042907355
TMEM185A	15.2699326589529	1	1	1	1	1	1	1
TMEM185B	1	23.0094438935792	1	1	1	1	1	1
TMEM186	1	1	1	1	129.997324149286	1	1	1
TMEM187	24.2942683522682	1	1	1	1	1	1	1
TMEM189	38.6980472257778	34.4893255938212	56.244483799232	1	1	34.8418394690879	1	1
TMEM189.UBE2V1	1	1	34.5704890977359	1	1	1	1	1
TMEM19	1	21.8901671420554	18.0277007226284	18.6264184789623	25.1417483976818	37.1694752801913	22.779794160449	51.9854023188991
TMEM190	1	1	1	1	1	1	1	1
TMEM191A	1	1	1	1	1	1	1	1
TMEM191B	1	1	1	1	1	1	1	1
TMEM191C	1	1	1	1	1	1	1	1
TMEM192	24.0180592890609	43.6972884238131	24.2401260683136	32.3900267552394	13.3953827271195	15.2171817010493	21.7994167875651	38.4584428209698
TMEM194A	1	1	16.6777260230958	1	1	1	1	1
TMEM194B	1	1	1	1	26.2799067369373	1	1	1
TMEM196	1	1	1	1	1	1	1	1
TMEM198	1	1	1	1	1	1	1	1
TMEM198B	1	22.3434166389036	1	1	1	1	1	1
TMEM199	38.6979264459078	35.6762471710969	1	1	1	1	1	1
TMEM2	1	77.6000211621711	11.5706732255012	49.4380232881758	41.5185104721627	1	54.5868123811458	55.3834423439094
TMEM200A	1	1	70.7997922293407	1	1	1	1	1
TMEM200B	1	1	1	1	1	1	1	1
TMEM200C	1	1	1	1	1	1	1	1
TMEM201	1	1	1	1	1	1	1	1
TMEM202	1	1	1	1	1	1	1	1
TMEM203	1	1	1	1	1	1	1	1
TMEM204	1	417.987479799494	62.7996850738051	125.965806416014	1	1	1	1
TMEM205	93.833836667863	309.144456026755	42.8246706360975	1	1	88.2771754326207	1	1
TMEM206	41.1503663985208	1	1	1	1	1	1	1
TMEM207	1	1	1	1	1	1	1	1
TMEM208	159.065990030557	155.245872400324	121.294088617768	69.3567556109226	1	169.930972461855	87.7312288234331	1
TMEM209	36.6082707086161	1	36.9325873961616	58.6993192988055	42.9601639088075	21.2867327700878	70.167537430326	71.9736856726081
TMEM211	1	1	1	1	1	1	1	1
TMEM212	144.944800358187	499.802019199441	144.10047675945	423.537036023962	255.222481755239	133.24689091701	315.27895007583	398.746811881505
TMEM213	1	1	1	19.5062164521113	15.0015031811919	1	18.4006329565165	25.9027893586281
TMEM214	37.9668823744186	36.6259743683534	113.483275874644	1	1	1	1	1
TMEM215	1	1	1	1	1	1	1	1
TMEM216	1	1	1	1	1	1	1	1
TMEM217	1	1	1	1	1	1	1	1
TMEM218	1	1	1	1	1	1	1	1
TMEM219	183.837681004117	123.120879158288	188.960509935328	279.292366545318	96.4146715784099	311.396005999036	127.228921806091	114.082193493659
TMEM220	1	23.2371010124476	1	1	1	1	1	1
TMEM220.AS1	1	1	1	1	1	1	1	1
TMEM221	1	1	1	1	1	1	1	1
TMEM222	57.2174910535284	123.850435643876	58.6859243921941	1	137.047744073541	54.7408418028948	1	1
TMEM223	49.8758031660532	73.8343788039152	44.4568404708292	1	183.120871940428	1	1	1
TMEM225	1	1	1	1	1	1	1	1
TMEM229A	1	1	1	1	1	1	1	1
TMEM229B	1	1	1	1	1	1	1	1
TMEM230	244.729509746963	235.637174054463	216.736786313514	197.505363197959	291.506814355327	231.026445825507	254.795743797391	197.790596416881
TMEM231	1	31.3743547019416	1	1	1	1	1	1
TMEM232	1	1	1	1	1	1	1	1
TMEM233	1	1	1	1	1	1	1	1
TMEM234	1	1	1	1	1	1	1	1
TMEM235	1	1	1	1	1	1	1	1
TMEM236	1	1	1	1	1	1	1	1
TMEM237	1	1	18.0912854434525	1	1	1	1	1
TMEM238	1	1	1	1	1	1	1	1
TMEM239	1	1	1	1	1	1	1	1
TMEM240	1	1	1	1	1	1	1	1
TMEM241	13.5124764969861	36.4295568213115	29.8841682465412	23.5289426101828	16.520509544192	1	1	23.8180491317863
TMEM242	1	1	1	1	1	1	1	1
TMEM243	72.4858457096987	1	61.1174786934685	74.4050220477896	47.6205981010217	80.8160951841468	160.070184892648	140.20045534064
TMEM244	1	1	1	1	1	1	1	1
TMEM245	12.4688465236038	1	13.5529545461969	1	1	1	1	1
TMEM246	38.5497826023861	67.5921580085406	1	1	1	1	1	1
TMEM247	1	1	1	1	1	1	1	1
TMEM248	24.3329585648344	66.8058839230884	35.7733443951237	1	1	1	1	1
TMEM249	1	1	1	1	1	1	1	1
TMEM25	1	40.9419342815345	22.9830789005624	1	1	1	1	1
TMEM251	47.7686205247199	1	20.6281719463852	1	1	99.5693398803787	1	1
TMEM252	1	1	1	1	1	1	1	1
TMEM253	1	1	1	1	1	1	1	1
TMEM254	1	1	20.4121510632382	1	1	1	1	1
TMEM254.AS1	1	1	1	1	1	1	1	1
TMEM255A	43.7846702715697	1	1	1	1	31.9725127813901	1	1
TMEM255B	1	255.430504413497	1	1	1	1	1	1
TMEM256	60.9670026644039	49.1307220024629	81.772828342089	90.3722585280639	73.3633011244823	82.5331588180327	53.3376288125734	55.8391118412684
TMEM257	1	1	1	1	1	1	1	1
TMEM258	426.85161192147	458.732019482016	319.586652660985	219.676551284186	314.610275655878	423.440965722676	337.037054146582	210.383353103148
TMEM259	15.6655558483392	36.603157475504	12.4372227838978	1	98.0436954806533	64.9212767228867	37.5724362988296	44.8060633331864
TMEM26	1	1	1	1	1	1	1	1
TMEM27	1	1	1	1	1	1	1	1
TMEM30A	51.2104308660511	156.318851463352	143.366589662539	55.8970070571157	1	114.832210517385	89.0342931716026	53.9914626242881
TMEM30B	1	1	1	1	1	1	1	1
TMEM30C	1	1	1	1	1	1	1	1
TMEM31	1	1	1	1	1	1	1	1
TMEM33	38.9482899462507	23.3770140581116	28.8222617410343	51.1696019388501	35.0978257079851	25.0014264722579	62.0853910243151	21.4224398461672
TMEM35	1	1	1	1	1	1	1	1
TMEM37	1	1	1	1	1	68.0406552301321	1	1
TMEM38A	1	1	1	1	12.9025036749264	1	1	26.6754496691696
TMEM38B	1	1	12.9819288169938	1	1	1	1	1
TMEM39A	24.8673378503724	43.7664427301716	25.1450913772269	1	1	1	1	1
TMEM39B	19.7605496538674	1	26.3248980005554	1	1	1	1	1
TMEM40	1	1	1	1	1	1	1	1
TMEM41A	23.2147550224854	1	1	39.1744157663351	24.5612607246083	31.0650700052122	26.2828056236658	21.3580422624965
TMEM41B	22.3613132487132	16.7515996837794	48.6781197438293	60.147829302682	67.2750788574089	22.6942623288876	74.0236896772394	55.5350403758676
TMEM42	28.3509215766898	1	1	1	1	1	1	1
TMEM43	71.0265188441509	68.612120160011	134.400294989593	105.904130139329	43.0412625199439	28.5282115268025	71.8880089908028	1
TMEM44	1	1	1	1	1	1	1	1
TMEM44.AS1	1	1	1	1	1	1	1	1
TMEM45A	41.5799983306351	1	60.9679332891521	1	1	1	1	1
TMEM45B	1	1	1	1	1	1	1	1
TMEM47	1	1	60.6474468139495	1	1	1	1	1
TMEM48	21.484395007904	1	21.7826467612997	1	1	1	1	1
TMEM5	1	1	1	1	30.1922498282554	1	1	1
TMEM50A	100.226150164786	325.229479105334	168.607025569024	160.162282230181	408.17455789004	119.734102303009	141.321173059701	59.4754862214952
TMEM50B	61.9313332706262	53.091172532038	35.5864512098713	125.550089005511	1	24.7719953218327	99.0812533923293	59.9937841675705
TMEM51	33.1369648579258	1	1	1	1	98.9939319660304	1	1
TMEM51.AS1	1	1	1	1	1	1	1	1
TMEM52	1	1	1	1	1	1	1	1
TMEM52B	1	1	1	1	1	1	1	1
TMEM53	21.7692157805631	34.5661431098984	1	1	1	1	1	1
TMEM54	29.8815109262402	1	32.4691711507206	1	1	1	1	1
TMEM55A	80.364946623364	1	44.0359661184447	1	1	1	1	1
TMEM55B	1	1	1	1	66.5101053786835	1	1	1
TMEM56	1	1	1	1	1	1	1	1
TMEM56.RWDD3	1	1	1	1	1	1	1	1
TMEM57	1	1	1	1	1	1	1	1
TMEM59	569.876841786146	606.016706603188	400.534908449314	194.247621431224	95.650892510372	415.365955190012	252.1175298842	182.647507168803
TMEM59L	1	1	1	1	1	1	1	1
TMEM60	59.4535956150692	34.4009473171791	51.3944370628512	1	1	147.056211009494	1	1
TMEM61	1	1	1	1	1	1	1	1
TMEM62	1	1	1	1	1	1	1	1
TMEM63A	19.1580432733055	1	19.656715685955	1	1	1	40.0533824842071	1
TMEM63B	1	1	1	1	1	1	1	1
TMEM63C	1	1	1	1	1	1	1	1
TMEM64	1	1	1	1	1	1	1	1
TMEM65	1	1	1	1	1	1	1	1
TMEM66	395.437595892589	452.820246062517	208.035354447399	901.746069893652	664.121740519185	454.288533310443	1147.78366118935	324.978949564206
TMEM67	17.7062362273022	1	1	1	1	1	1	1
TMEM68	20.5384666934077	1	23.9950249447096	1	1	1	1	1
TMEM69	49.0400004918724	30.9973332830379	43.3963365055755	1	1	51.5409638903675	1	1
TMEM70	49.5078309238053	77.9530488752166	43.1382623229025	1	1	44.6575076585399	51.1877625077088	1
TMEM71	1	1	1	1	1	1	1	1
TMEM72	1	1	1	1	1	1	1	1
TMEM72.AS1	1	1	1	1	1	1	1	1
TMEM74	1	1	1	1	1	1	1	1
TMEM74B	1	1	1	1	1	1	1	1
TMEM79	1	1	1	1	1	1	1	1
TMEM80	1	68.4344513230188	22.626174137367	1	1	1	1	1
TMEM81	1	1	1	1	1	1	1	1
TMEM82	1	1	1	1	1	1	1	1
TMEM86A	1	1	1	1	1	43.1318899594529	1	1
TMEM86B	1	1	1	1	1	1	1	1
TMEM87A	97.6175418008757	34.3870722317492	76.4072541568585	45.6449769276855	26.147060058199	16.097639190435	64.6825924385174	40.1793427719449
TMEM87B	1	69.7744368444241	16.0126463173948	1	1	1	1	1
TMEM88	1	1	1	1	1	1	1	1
TMEM88B	1	1	1	1	1	1	1	1
TMEM89	1	1	1	1	1	1	1	1
TMEM8A	1	1	14.2034662074961	1	1	1	1	1
TMEM8B	1	1	1	1	1	1	1	1
TMEM8C	1	1	1	1	1	1	1	1
TMEM9	135.207473744371	124.477041063059	101.550863699051	1	1	37.7208652645499	1	73.455750734309
TMEM91	1	1	25.6032028598147	1	66.3745572615301	42.540841681209	1	1
TMEM92	1	1	1	1	1	1	1	1
TMEM95	1	1	1	1	1	1	1	1
TMEM97	19.8284062379859	1	47.4725570194174	1	1	1	1	1
TMEM98	165.996325479119	76.414421964479	76.589599576763	1	1	1	1	1
TMEM99	1	1	15.904134735276	1	1	1	1	1
TMEM9B	61.8640644469081	120.122753748412	124.254973521342	112.810153218454	156.951509859826	83.07095994668	122.185021605523	1
TMEM9B.AS1	1	1	1	1	1	1	1	1
TMF1	45.4258495150319	23.4955877537417	35.0173487950237	29.1376959764724	43.3996146962433	1	37.2543478456984	49.889239157454
TMIE	1	1	1	1	1	1	1	1
TMIGD1	1	1	1	1	1	1	1	1
TMIGD2	1	1	1	1	111.789149110557	1	1	1
TMLHE	21.9793992629524	1	19.4906505265313	1	1	1	1	1
TMLHE.AS1	1	1	1	1	1	1	1	1
TMOD1	1	1	1	1	1	1	1	1
TMOD2	1	27.6524789126773	1	1	1	1	1	1
TMOD3	18.4543163842789	42.3503745543129	44.2950439659971	35.5571636503661	16.2355237824546	21.8814606483309	69.3095240708926	30.2643216143326
TMOD4	1	1	1	1	1	1	1	1
TMPO	40.6643239818544	31.6784203923075	66.2705856249637	99.3209005501542	10.0788551901807	44.7616051901479	123.783520134793	135.565543752409
TMPO.AS1	1	1	1	1	1	1	1	1
TMPPE	1	1	1	1	1	1	1	1
TMPRSS11A	1	1	1	1	1	1	1	1
TMPRSS11B	1	1	1	1	1	1	1	1
TMPRSS11BNL	1	1	1	1	1	1	1	1
TMPRSS11D	1	1	1	1	1	1	1	1
TMPRSS11E	1	1	1	1	1	1	1	1
TMPRSS11F	1	1	1	1	1	1	1	1
TMPRSS11GP	1	1	1	1	1	1	1	1
TMPRSS12	1	1	1	1	1	1	1	1
TMPRSS13	1	1	1	1	1	1	1	1
TMPRSS15	1	1	1	1	1	1	1	1
TMPRSS2	1	1	1	1	1	1	1	1
TMPRSS3	1	1	1	1	1	1	1	1
TMPRSS4	1	1	1	1	1	1	1	1
TMPRSS4.AS1	1	1	1	1	1	1	1	1
TMPRSS5	1	1	1	1	1	1	1	1
TMPRSS6	1	1	1	1	1	1	1	1
TMPRSS7	1	1	1	1	1	1	1	1
TMPRSS9	1	1	1	1	1	1	1	1
TMSB10	2259.66706301141	5327.93824366843	5922.59491509633	3459.11173806183	2245.48194336915	6556.60040055149	2353.70036702822	1322.10883539733
TMSB15A	1	1	1	1	1	1	1	1
TMSB15B	1	1	1	1	1	1	1	1
TMSB4X	168.925098550188	8075.270477951	6849.29120253082	16587.1273330271	18863.0806629341	17735.0191965755	16153.8598538013	10125.1771062177
TMSB4Y	1	1	1	1	1	1	1	1
TMTC1	1	1	1	1	1	1	1	1
TMTC2	1	1	1	1	1	1	1	1
TMTC3	1	1	23.2590534871238	1	1	1	1	1
TMTC4	1	1	1	1	1	1	1	1
TMUB1	26.186334414893	1	16.6369049092549	1	1	1	1	1
TMUB2	32.3584757269076	25.643273247981	54.5185758085619	82.120856049167	182.995808084336	41.6707317936136	95.7414924804362	99.6058649518909
TMX1	38.3286018663448	65.719232113913	64.6849603923771	78.9580400043374	95.6210249953497	102.19165309586	58.9155114435457	46.4883271871355
TMX2	151.183956775415	94.9670986619208	137.989127635272	113.925382775911	1	71.1590860839109	99.3186634043708	103.971505837141
TMX2.CTNND1	1	1	1	1	1	1	1	1
TMX3	23.8332387475352	55.7631686407824	48.145582109154	1	1	1	1	1
TMX4	77.78356281507	71.5396529282754	44.7368071713346	96.9415992923959	1	1	87.3871173190548	69.2262633038332
TNC	123.002424237339	141.845197763195	118.991230574298	1	1	1	1	1
TNF	1	1	1	1	1	150.275831476447	1	1
TNFAIP1	24.8728769061385	201.435900948986	50.070244000858	1	1	1	1	1
TNFAIP2	1	45.3144420320298	34.7587357513051	1	1	193.363052353263	1	1
TNFAIP3	1	36.0795152550501	12.2986693480145	438.408069459085	417.675112879	27.0419226695681	268.730191541577	45.91790067443
TNFAIP6	1	1	31.0122824437658	1	1	1	1	1
TNFAIP8	1	1	41.8017357492959	125.8113749298	61.9078881220373	62.0640806269597	254.500692811743	282.578509966157
TNFAIP8L1	24.7301551278805	125.013007278747	1	64.867653531174	54.3328397514723	27.6678084053821	68.4556530308747	93.5526728189948
TNFAIP8L2	1	1	1	1	1	62.537006785022	1	1
TNFAIP8L2.SCNM1	19.3907923151716	39.578876645978	1	73.8154617972111	36.9206525036533	48.0954693452293	57.3838172911319	69.7976766752799
TNFAIP8L3	1	33.9502583352137	1	20.1018905843899	7.86273895806818	1	16.4202646583503	19.123248138028
TNFRSF10A	1	1	1	1	20.9770635228087	1	73.026293883278	53.0153748089149
TNFRSF10B	43.5236224041007	107.905335170162	49.1199851200662	29.6564006767299	1	1	37.5241318023702	56.2715881099233
TNFRSF10C	1	1	1	1	1	1	1	1
TNFRSF10D	1	1	51.162625308922	1	1	1	1	1
TNFRSF11A	1	54.7663447185793	1	1	1	1	1	1
TNFRSF11B	1	1	83.4527934157882	1	1	1	1	1
TNFRSF12A	90.0765228795345	1	513.666859697791	1	1	1	1	1
TNFRSF13B	1	1	1	1	1	1	1	130.603522426945
TNFRSF13C	1	1	1	1	1	1	1	1
TNFRSF14	308.812724617232	213.542139456689	41.8231812345453	244.526757954621	202.127915224186	222.75226790792	211.06249187976	203.091036116811
TNFRSF17	1	1	1	1	1	1	1	1
TNFRSF18	1	1	1	1	1	1	172.200008107368	1
TNFRSF19	92.6623043239999	1	1	1	1	1	1	1
TNFRSF1A	39.6258817428671	206.107822897843	165.049610110688	38.7469299807866	45.906988525717	69.7407052805366	1	1
TNFRSF1B	1	29.7929200145778	23.5091259622508	231.77965067864	108.35834917531	227.426362188844	284.185277098066	32.5000954502338
TNFRSF21	40.5215262440039	45.9984595018689	1	1	1	1	1	1
TNFRSF25	1	1	1	1	43.4155710997899	1	126.914773022358	1
TNFRSF4	1	182.940189931597	1	1	1	1	181.753443534632	1
TNFRSF6B	1	164.285469834383	1	1	1	1	1	1
TNFRSF8	1	1	1	1	1	1	1	1
TNFRSF9	1	11.5214543412494	1	96.7873851275262	1	1	41.542649279398	15.3727152511072
TNFSF10	1	448.0799168852	1	111.104645525951	15.1086425991029	130.41829683967	33.8407004564801	1
TNFSF11	1	1	1	1	1	1	1	1
TNFSF12	1	1	1	1	1	41.2250200250939	1	1
TNFSF12.TNFSF13	1	1	1	1	1	1	1	1
TNFSF13	1	1	1	1	1	376.649574648032	1	1
TNFSF13B	17.8727741134739	1	1	1	1	180.21211022948	1	1
TNFSF14	1	1	1	48.2534766719821	9.48176631987349	1	26.7352817223147	19.0029530581422
TNFSF15	1	1	1	1	1	1	1	1
TNFSF18	1	1	1	1	1	1	1	1
TNFSF4	1	1	1	44.5864964730901	1	1	1	1
TNFSF8	1	1	1	95.8379286741671	1	1	122.171775883387	1
TNFSF9	1	1	1	1	1	1	1	1
TNIK	1	1	1	1	1	1	61.7492658980049	1
TNIP1	1	34.9460376087426	1	26.9698180429731	1	1	39.0584227890397	33.629620423072
TNIP2	1	135.056786454167	42.3032732467566	1	56.636387863638	1	1	1
TNIP3	1	1	1	32.5028958446487	1	1	1	1
TNK1	1	1	1	1	1	1	1	1
TNK2	1	1	1	1	1	1	1	1
TNKS	13.6312702805811	1	1	1	1	1	1	1
TNKS1BP1	1	19.8805823247418	24.8535714093449	1	1	1	1	1
TNKS2	1	15.6754346092447	1	24.1508850038546	1	1	1	1
TNMD	1	1	1	1	1	1	1	1
TNN	1	1	1	1	1	1	1	1
TNNC1	1	1	1	1	1	1	1	1
TNNC2	1	1	1	1	1	1	1	1
TNNI1	1	1	1	1	1	1	1	1
TNNI2	1	1	1	1	1	68.6613056924115	1	1
TNNI3	1	1	1	1	1	1	1	1
TNNI3K	1	1	1	1	1	1	1	1
TNNT1	1	1	1	1	1	1	1	1
TNNT2	1	1	1	1	1	1	1	1
TNNT3	1	1	1	1	1	1	1	1
TNP1	1	1	1	1	1	1	1	1
TNP2	1	1	1	1	1	1	1	1
TNPO1	45.343610571546	55.5489684029706	95.5823581072531	27.9157273995677	1	19.9350041742377	33.5885519414111	33.9779502615112
TNPO2	15.5525658844202	13.5046546146778	1	1	7.27897183355436	1	1	1
TNPO3	28.5679152249173	1	37.8125506387829	1	140.452357305757	1	1	1
TNR	1	1	1	1	1	1	1	1
TNRC18	1	1	1	1	1	1	1	1
TNRC18P1	1	1	1	1	1	1	1	1
TNRC6A	1	1	14.0126599526344	1	1	1	1	1
TNRC6B	21.9594981362286	22.2958551942321	21.430573360067	50.477367276827	86.414333196311	22.9303887667131	43.1086356643172	40.488691149322
TNRC6C	1	1	1	1	1	1	1	1
TNS1	1	40.8844231277901	101.243857063441	1	1	13.0399890880827	1	1
TNS3	46.2776848722354	1	35.3161596743097	1	1	42.1822622415505	1	1
TNS4	1	1	1	1	1	1	1	1
TNXA	1	48.2386290127036	1	1	1	1	1	1
TNXB	1	167.757997507215	143.858183567905	1	1	1	1	1
TOB1	65.9563072434153	60.5262593719006	100.570856840383	485.178540281783	1	32.9560959162128	424.188151102488	1
TOB1.AS1	1	1	1	1	1	1	1	1
TOB2	19.9360742796845	1	24.2367626079221	1	1	1	1	1
TOB2P1	1	1	1	1	1	1	1	1
TOE1	1	1	1	1	1	1	1	1
TOLLIP	32.8737493817967	1	45.0131783450505	1	1	22.8913095586573	1	1
TOM1	87.5415708353726	59.5132721452496	69.5604958335995	1	1	79.0665699738956	71.4778681860741	1
TOM1L1	26.5592880107555	1	1	1	1	1	1	1
TOM1L2	19.7370785035145	20.3011117841812	15.7969246773801	1	1	1	1	1
TOMM20	248.771178050326	111.785077722866	112.406919990768	85.6684288429762	68.5952723861263	81.1453618653654	98.3246953501473	78.1517318625806
TOMM20L	1	1	1	1	1	1	1	1
TOMM22	183.329371816432	82.7467165815976	89.8945995488345	174.33872696241	14.1172257830894	113.522198560255	140.920530892575	134.002352763749
TOMM34	59.0256393764465	52.5861688062685	102.35840133001	1	1	1	1	1
TOMM40	21.0472270705925	1	25.990378390762	1	39.4953397855597	1	1	1
TOMM40L	1	1	1	1	1	1	1	1
TOMM5	169.709470572177	297.741230330265	401.168727533116	186.330597823288	112.53663578604	86.8772648273912	134.283776908956	121.192329317653
TOMM6	204.631379818455	141.287504100292	113.418093628789	94.5714556491367	50.9177426467185	180.518826699718	132.166265534515	102.513841524419
TOMM7	650.339820351413	173.487560494137	278.352183314246	333.847350191483	268.923253800194	305.89460513609	424.881669115794	250.922256028507
TOMM70A	1	1	1	1	1	1	1	1
TONSL	1	1	1	1	1	1	1	1
TOP1	15.8852528803813	41.3763238776099	19.6204303818444	36.6092438926209	29.6215907411103	17.9869868069383	1	1
TOP1MT	58.488886302956	1	27.9042212446238	1	1	1	1	1
TOP1P1	1	1	1	1	1	1	1	1
TOP1P2	1	1	1	1	1	1	1	1
TOP2A	1	1	91.4785521012718	1	1	1	1	1
TOP2B	21.1638796700447	1	16.8451346196388	28.7447521596556	12.8412917062067	1	36.2592707921688	22.6910256508595
TOP3A	1	1	15.7358840188822	1	1	1	1	1
TOP3B	16.6689583887527	1	1	1	1	1	1	1
TOPAZ1	1	1	1	1	1	1	1	1
TOPBP1	1	1	1	1	1	1	1	1
TOPORS	1	33.9512295242286	11.8449014455613	34.4678097648779	27.7995971550063	1	1	1
TOR1A	38.5195230886598	121.724246968796	83.5915597694723	63.2694437417085	1	28.3005685224614	1	1
TOR1AIP1	76.4894140511913	30.0895111225898	44.203589777229	109.785463106535	1	29.595477942515	102.167532356532	54.8335541986068
TOR1AIP2	67.1780103656175	90.9398121659679	59.2506741613917	63.1316613485044	60.3196695423611	35.2196881549592	60.5273379763214	53.3493290351334
TOR1B	18.3180863068309	35.4370550988423	50.6365030919472	1	1	1	1	1
TOR2A	1	1	1	1	1	51.4686192661417	1	1
TOR3A	58.143380399435	92.890827833234	48.0827739576665	54.7681905090642	1	49.8244702325096	1	113.787429916659
TOR4A	1	1	1	1	1	1	1	1
TOX	1	1	1	113.09248999918	114.595245656741	1	130.499537189605	1
TOX2	1	1	1	1	1	1	45.4593938179323	1
TOX3	1	1	1	1	1	1	1	1
TOX4	37.6566766452819	38.5683961031202	76.8624688891589	80.5550270283285	79.0004593092909	44.3243148782016	92.993899461847	41.1242723242641
TP53	29.353719576521	49.0136937520482	69.7182414598693	62.5855179653086	1	21.087270936002	51.5647678075142	70.2781170138425
TP53AIP1	1	1	1	1	1	1	1	1
TP53BP1	1	1	1	1	1	1	1	1
TP53BP2	15.5419606844929	1	16.1947860581559	1	1	1	1	1
TP53I11	1	80.4994004769091	78.178929390824	1	1	1	1	1
TP53I13	96.9493193864452	1	77.0134787874771	1	28.7384629307374	1	1	1
TP53I3	1	175.662202396198	107.569174495398	1	1	1	1	1
TP53INP1	1	1	1	39.3920126600174	1	28.2170504266552	41.6186608588935	46.9708051118074
TP53INP2	1	1	1	1	1	1	1	1
TP53RK	56.9702082963082	1	32.0344287691693	1	49.1524228086503	1	1	1
TP53TG1	1	107.561623063871	18.0090494003233	1	1	1	1	1
TP53TG3	1	1	1	1	1	1	1	1
TP53TG3B	1	1	1	1	1	1	1	1
TP53TG3C	1	1	1	1	1	1	1	1
TP53TG3D	1	1	1	1	1	1	1	1
TP53TG5	1	1	1	1	1	1	1	1
TP63	1	1	1	1	1	1	1	1
TP73	1	1	1	1	1	1	1	1
TP73.AS1	1	1	1	1	1	1	1	1
TPBG	1	35.6173461612888	89.6830640926686	1	1	1	1	1
TPBGL	1	1	1	1	1	1	1	1
TPCN1	1	1	10.8129228853	1	1	26.0510795083202	1	26.7741891259144
TPCN2	25.9329845929789	1	1	1	1	1	1	1
TPD52	76.480732672389	1	1	1	1	1	1	87.973446982061
TPD52L1	1	1	13.6318314167465	1	1	1	1	1
TPD52L2	91.7108026593722	222.59945642174	194.147539909355	63.4874619342424	1	117.052934939641	1	1
TPD52L3	1	1	1	1	1	1	1	1
TPGS1	1	1	1	1	1	1	1	1
TPGS2	70.4678972566979	48.0941965922313	96.5620001036005	54.0830402954944	39.2727438123786	41.0089732048686	56.4418405762115	1
TPH1	1	1	1	1	1	1	1	1
TPH2	1	1	1	1	1	1	1	1
