"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Inhib","log2fold_change","Auc"
"6","ENSG00000004848","hurdle",0,-3.0154697,-0.5820909,2.4333788,0.616
"801","ENSG00000164542","hurdle",0,-0.82399799,-0.09416832,0.72982967,0.615
"616","ENSG00000147041","hurdle",0,-2.8698561,-0.3608894,2.5089667,0.615
"342","ENSG00000118961","hurdle",0,-0.07266262,0.43607021,0.50873283,0.615
"233","ENSG00000106714","hurdle",0,-1.2581088,0.2859149,1.5440237,0.615
"117","ENSG00000082014","hurdle",0,-0.73046303,-0.06755873,0.6629043,0.615
"1274","ENSG00000248489","hurdle",0,-0.2179168,0.3923435,0.6102603,0.614
"1129","ENSG00000196782","hurdle",0,0.6594738,1.4536582,0.7941844,0.614
"1112","ENSG00000196132","hurdle",0,-1.8093273,-0.7377262,1.0716011,0.614
"1004","ENSG00000181035","hurdle",0,-0.74888348,-0.05504506,0.69383842,0.614
"991","ENSG00000179981","hurdle",0,0.2927947,0.9001361,0.6073414,0.614
"976","ENSG00000178567","hurdle",0,-0.1129388,0.4234894,0.5364282,0.614
"912","ENSG00000171488","hurdle",0,-0.1243291,0.5003317,0.6246608,0.614
"773","ENSG00000162980","hurdle",0,-0.1555752,0.4434705,0.5990457,0.614
"1038","ENSG00000183696","hurdle",0,-0.88974602,-0.02568664,0.86405938,0.613
"861","ENSG00000168813","hurdle",0,-0.4152495,0.2158073,0.6310568,0.613
"837","ENSG00000166407","hurdle",0,-2.5808355,-0.8823404,1.6984951,0.613
"253","ENSG00000109323","hurdle",0,-0.1433395,0.4991331,0.6424726,0.613
"92","ENSG00000072415","hurdle",0,-0.2800988,0.4461522,0.726251,0.613
"896","ENSG00000170419","hurdle",0,-0.4142747,0.2217442,0.6360189,0.612
"436","ENSG00000131389","hurdle",0,-0.5993561,0.1117964,0.7111525,0.612
"100","ENSG00000076321","hurdle",0,-0.597046,0.1062362,0.7032822,0.612
"913","ENSG00000171503","hurdle",0,-0.07721677,0.48243476,0.55965153,0.611
"116","ENSG00000081181","hurdle",0,-1.0303926,-0.2397276,0.790665,0.611
"691","ENSG00000153721","hurdle",0,-0.4680529,0.8570286,1.3250815,0.61
"374","ENSG00000122643","hurdle",0,-0.2429429,0.3020765,0.5450194,0.61
"31","ENSG00000019991","hurdle",0,-2.7656492,-0.7206545,2.0449947,0.61
"358","ENSG00000121310","hurdle",0,-0.5036691,0.198871,0.7025401,0.609
"105","ENSG00000077684","hurdle",0,-0.4452353,0.1168544,0.5620897,0.609
"1163","ENSG00000203705","hurdle",0,-0.4296505,0.1430627,0.5727132,0.608
"1032","ENSG00000183317","hurdle",0,-0.6688691,-0.1627032,0.5061659,0.608
"572","ENSG00000144228","hurdle",0,-0.1332276,0.3927407,0.5259683,0.608
"322","ENSG00000116497","hurdle",0,-0.80099478,-0.08266462,0.71833016,0.608
"146","ENSG00000092140","hurdle",0,-0.02919176,0.50189749,0.53108925,0.608
"1218","ENSG00000228393","hurdle",0,-0.06223566,0.44758672,0.50982238,0.607
"1076","ENSG00000186298","hurdle",0,-1.0962241,-0.2421925,0.8540316,0.607
"989","ENSG00000179715","hurdle",0,-0.01219573,0.75829312,0.77048885,0.607
"963","ENSG00000176809","hurdle",0,-0.54148195,0.05545748,0.59693943,0.607
"712","ENSG00000156042","hurdle",0,-0.684572,0.1223738,0.8069458,0.607
"277","ENSG00000112144","hurdle",0,-1.2206555,-0.2762033,0.9444522,0.607
"177","ENSG00000101180","hurdle",0,-2.375361,-1.02281,1.352551,0.607
"138","ENSG00000089682","hurdle",0,-0.456839,0.1358434,0.5926824,0.607
"1101","ENSG00000188859","hurdle",0,0.08127833,0.72791898,0.64664065,0.606
"1072","ENSG00000186047","hurdle",0,-0.3447592,0.3201489,0.6649081,0.606
"967","ENSG00000177054","hurdle",0,-0.8514982,-0.1681125,0.6833857,0.606
"955","ENSG00000175356","hurdle",0,-1.989357,-0.743171,1.246186,0.606
"832","ENSG00000166073","hurdle",0,-0.5178013,0.2769052,0.7947065,0.606
"831","ENSG00000166025","hurdle",0,-0.8882153,0.1753984,1.0636137,0.606
"613","ENSG00000146966","hurdle",0,-0.68446979,0.03905688,0.72352667,0.606
"462","ENSG00000134207","hurdle",0,-2.4953544,-0.8689459,1.6264085,0.606
"95","ENSG00000073712","hurdle",0,-0.639749,0.248656,0.888405,0.606
"1138","ENSG00000197748","hurdle",0,-1.3889515,-0.4501457,0.9388058,0.605
"1000","ENSG00000180901","hurdle",0,-0.9151202,-0.1056242,0.809496,0.605
"944","ENSG00000173960","hurdle",0,-0.3581035,0.2467895,0.604893,0.605
"770","ENSG00000162909","hurdle",0,-0.9716054,-0.2097186,0.7618868,0.605
"1148","ENSG00000198712","hurdle",5.37657820751838e-257,2.917655,3.433974,0.516319,0.604
"1081","ENSG00000186522","hurdle",0,-2.0171416,-0.7974199,1.2197217,0.604
"833","ENSG00000166128","hurdle",0,-0.5214018,0.1518897,0.6732915,0.604
"821","ENSG00000165591","hurdle",0,-0.3275821,0.2318812,0.5594633,0.604
"693","ENSG00000154099","hurdle",0,-1.7265124,-0.4961062,1.2304062,0.604
"280","ENSG00000112294","hurdle",0,-0.64884214,0.02426341,0.67310555,0.604
"56","ENSG00000056487","hurdle",0,-1.598345,-0.6679239,0.9304211,0.604
"1280","ENSG00000250220","hurdle",0,-0.3830522,0.2392994,0.6223516,0.603
"527","ENSG00000139505","hurdle",0,-0.2240677,0.2870906,0.5111583,0.603
"59","ENSG00000057468","hurdle",0,-1.5800749,-0.5179665,1.0621084,0.603
"1229","ENSG00000232656","hurdle",0,-2.290793,-0.8871544,1.4036386,0.602
"782","ENSG00000163512","hurdle",0,-0.571970791,-0.005001451,0.56696934,0.602
"466","ENSG00000134376","hurdle",1.04638296530442e-316,-0.1017059,0.5099759,0.6116818,0.602
"1099","ENSG00000188803","hurdle",0,-0.01878332,1.33470917,1.35349249,0.601
"829","ENSG00000166002","hurdle",0,-2.1436204,-0.8761061,1.2675143,0.601
"757","ENSG00000162174","hurdle",0,-0.9842541,-0.2655082,0.7187459,0.601
"704","ENSG00000154975","hurdle",0,2.911364,3.633707,0.722343,0.601
"620","ENSG00000147234","hurdle",0,-2.4429,-1.014359,1.428541,0.601
"576","ENSG00000144355","hurdle",0,-3.116071,-1.050083,2.065988,0.601
"517","ENSG00000138622","hurdle",0,-2.765649,-1.173439,1.59221,0.601
"389","ENSG00000124766","hurdle",0,-1.7549869,-0.6351605,1.1198264,0.601
"351","ENSG00000120162","hurdle",1.29882419048992e-268,1.099775,1.610704,0.510929,0.601
"235","ENSG00000106852","hurdle",0,-3.0164984,-0.4386157,2.5778827,0.601
"1260","ENSG00000244128","hurdle",8.31679961800807e-307,0.8271831,1.4936486,0.6664655,0.6
"880","ENSG00000169432","hurdle",0,-0.4470544,0.5121712,0.9592256,0.6
"745","ENSG00000159788","hurdle",0,0.4527225,1.4510381,0.9983156,0.6
"668","ENSG00000151575","hurdle",0,-1.3279013,-0.3248479,1.0030534,0.6
"411","ENSG00000127980","hurdle",0,-0.60340767,-0.05639999,0.54700768,0.6
"368","ENSG00000122477","hurdle",0,-1.392703,-0.309096,1.083607,0.6
"239","ENSG00000107338","hurdle",0,-1.1238094,-0.3530425,0.7707669,0.6
"27","ENSG00000012817","hurdle",0,-0.9787301,-0.3271356,0.6515945,0.6
"1339","ENSG00000287149","hurdle",0,-0.9063344,0.3542014,1.2605358,0.599
"1271","ENSG00000248092","hurdle",2.6977036218095e-304,-0.4189425,0.216705,0.6356475,0.599
"879","ENSG00000169372","hurdle",4.31525387340057e-271,0.737722,1.253,0.515278,0.599
"802","ENSG00000164574","hurdle",0,-0.783761,0.2567526,1.0405136,0.599
"299","ENSG00000114631","hurdle",1.04177212121864e-302,-0.5125762,0.1665984,0.6791746,0.599
"1325","ENSG00000274265","hurdle",2.35066047226049e-297,-0.6695769,-0.0554514,0.6141255,0.598
"1135","ENSG00000197536","hurdle",1.19447128749563e-314,-0.8159163,-0.1507869,0.6651294,0.598
"1078","ENSG00000186448","hurdle",3.84180124296528e-312,-0.588463803,-0.001865355,0.586598448,0.598
"857","ENSG00000168243","hurdle",0,-1.79977671,-0.08211253,1.71766418,0.598
"566","ENSG00000143858","hurdle",0,-1.2708636,-0.2083624,1.0625012,0.598
"547","ENSG00000142188","hurdle",2.62409102860681e-291,-0.4203884,0.1423542,0.5627426,0.598
"538","ENSG00000140807","hurdle",0,-1.8609366,-0.5899182,1.2710184,0.598
"364","ENSG00000122025","hurdle",0,-2.4080603,-0.4935345,1.9145258,0.598
"320","ENSG00000116396","hurdle",0,-1.1058396,-0.2866603,0.8191793,0.598
"254","ENSG00000109452","hurdle",1.42571428791962e-262,2.275846,2.828737,0.552891,0.598
"1253","ENSG00000240038","hurdle",0,-0.4050683,0.1251256,0.5301939,0.597
"1160","ENSG00000198873","hurdle",0,-0.4087776,0.183112,0.5918896,0.597
"1096","ENSG00000188647","hurdle",2.14194424824497e-293,-0.63189471,0.09187453,0.72376924,0.597
"748","ENSG00000160293","hurdle",0,-1.4747085,-0.1915914,1.2831171,0.597
"686","ENSG00000153012","hurdle",0,-2.4246919,-0.5630917,1.8616002,0.597
"676","ENSG00000152492","hurdle",3.83726478796048e-311,-0.53267108,0.004256489,0.536927569,0.597
"659","ENSG00000151151","hurdle",0,-0.7258287,-0.1424173,0.5834114,0.597
"10","ENSG00000005801","hurdle",6.70133019537391e-314,-0.8532776,-0.2276185,0.6256591,0.597
"1334","ENSG00000286343","hurdle",0,-1.778898,-0.5989723,1.1799257,0.596
"881","ENSG00000169439","hurdle",0,-1.4773617,-0.5094053,0.9679564,0.596
"794","ENSG00000164211","hurdle",3.10641048973437e-293,-0.5093597,0.1364365,0.6457962,0.596
"725","ENSG00000157193","hurdle",0,-0.2358498,0.8916592,1.127509,0.596
"294","ENSG00000114054","hurdle",1.20362115915857e-283,-0.3331383,0.1712367,0.504375,0.596
"250","ENSG00000108840","hurdle",4.61752460045441e-289,-0.4394036,0.1018698,0.5412734,0.596
"154","ENSG00000099385","hurdle",0,-1.6531853,-0.7114465,0.9417388,0.596
"851","ENSG00000167766","hurdle",1.29132657274857e-276,-0.60041613,0.06757453,0.66799066,0.595
"452","ENSG00000133107","hurdle",0,-1.377177,0.4909936,1.8681706,0.595
"366","ENSG00000122126","hurdle",1.62631588641563e-318,-0.8940525,-0.2728919,0.6211606,0.595
"175","ENSG00000101098","hurdle",0,-1.122909,-0.4644641,0.6584449,0.595
"1149","ENSG00000198729","hurdle",1.23504663611736e-304,-0.1971392,0.3381008,0.53524,0.594
"780","ENSG00000163377","hurdle",0,-1.9647018,-0.03754572,1.92715608,0.594
"689","ENSG00000153395","hurdle",3.27725775855303e-315,-0.9614171,-0.3310659,0.6303512,0.594
"63","ENSG00000059122","hurdle",8.62512032202033e-309,-0.58154896,-0.06619328,0.51535568,0.594
"994","ENSG00000180440","hurdle",0,-1.2809484,-0.5174066,0.7635418,0.593
"549","ENSG00000142549","hurdle",0,-2.031367,-1.016203,1.015164,0.593
"499","ENSG00000137252","hurdle",0,-1.9556714,-0.3570441,1.5986273,0.593
"402","ENSG00000126804","hurdle",2.29671752596733e-261,-0.4003192,0.1395168,0.539836,0.593
"274","ENSG00000111962","hurdle",2.80614410445138e-253,0.5646861,1.0723124,0.5076263,0.593
"77","ENSG00000067177","hurdle",0,-2.302665,-1.100626,1.202039,0.593
"1249","ENSG00000238083","hurdle",4.79779097535672e-274,-0.62771334,-0.02303504,0.6046783,0.592
"1168","ENSG00000204103","hurdle",0,-3.0036925,-0.9542721,2.0494204,0.592
"813","ENSG00000165113","hurdle",3.24693023838678e-278,-0.6857477,-0.1077297,0.578018,0.592
"775","ENSG00000163053","hurdle",0,-0.9297621,-0.3689476,0.5608145,0.592
"763","ENSG00000162595","hurdle",0,-2.757242,-1.259144,1.498098,0.592
"615","ENSG00000147036","hurdle",0,-2.0477042,-0.8811394,1.1665648,0.592
"390","ENSG00000124782","hurdle",0,-2.0562733,-0.6494031,1.4068702,0.592
"256","ENSG00000109787","hurdle",1.05779454774611e-320,-1.2757817,-0.4524628,0.8233189,0.592
"191","ENSG00000101958","hurdle",0,-1.62673125,-0.04237048,1.58436077,0.592
"46","ENSG00000047230","hurdle",0,-1.5595947,-0.6942592,0.8653355,0.592
"1301","ENSG00000259834","hurdle",0,-2.218287,-1.094488,1.123799,0.591
"932","ENSG00000172878","hurdle",0,-1.412962,-0.3756973,1.0372647,0.591
"925","ENSG00000172137","hurdle",0,-2.5855985,-0.7129415,1.872657,0.591
"918","ENSG00000171724","hurdle",0,-0.8987274,-0.135957,0.7627704,0.591
"906","ENSG00000171160","hurdle",1.67132674894871e-317,-0.9174001,-0.3558758,0.5615243,0.591
"756","ENSG00000162139","hurdle",0,-1.0148272,-0.4208808,0.5939464,0.591
"744","ENSG00000159445","hurdle",8.45588312670363e-290,-0.8149652,-0.2265504,0.5884148,0.591
"543","ENSG00000141424","hurdle",1.61205608145181e-311,-1.279867,-0.495371,0.784496,0.591
"535","ENSG00000140463","hurdle",1.16853415138425e-295,-1.051851,-0.396138,0.655713,0.591
"507","ENSG00000137760","hurdle",5.27909142581372e-320,-1.0440941,-0.4012937,0.6428004,0.591
"492","ENSG00000136546","hurdle",0,-2.0309771,-0.5873697,1.4436074,0.591
"403","ENSG00000126950","hurdle",7.78453290046989e-318,-0.9251064,-0.3485539,0.5765525,0.591
"151","ENSG00000095539","hurdle",0,-2.491416,-1.275777,1.215639,0.591
"130","ENSG00000087116","hurdle",0,-1.953084,-0.8715672,1.0815168,0.591
"927","ENSG00000172346","hurdle",0,-2.223622,-1.133424,1.090198,0.59
"563","ENSG00000143514","hurdle",0,-1.8124505,-0.6785256,1.1339249,0.59
"545","ENSG00000142046","hurdle",7.1631820493266e-294,-1.1511556,-0.4847517,0.6664039,0.59
"315","ENSG00000116128","hurdle",3.04527840639001e-305,-1.2318122,-0.5007101,0.7311021,0.59
"209","ENSG00000103653","hurdle",0,-1.9802973,-0.9580659,1.0222314,0.59
"1201","ENSG00000224243","hurdle",0,-2.4980458,-0.4966579,2.0013879,0.589
"1043","ENSG00000184261","hurdle",1.09571408606442e-317,-0.7397766,-0.1902522,0.5495244,0.589
"846","ENSG00000167306","hurdle",0,-2.5406956,0.6803921,3.2210877,0.589
"655","ENSG00000150756","hurdle",4.10982010228345e-294,-0.6650833,-0.1503528,0.5147305,0.589
"397","ENSG00000125848","hurdle",1.97585472121842e-302,-0.66998146,-0.08211253,0.58786893,0.589
"324","ENSG00000116649","hurdle",7.22736762445179e-286,-1.1247796,-0.4457002,0.6790794,0.589
"208","ENSG00000103485","hurdle",0,-2.609458,-1.283372,1.326086,0.589
"1331","ENSG00000283982","hurdle",1.43777351972627e-275,0.08079745,0.92451667,0.84371922,0.588
"1177","ENSG00000204869","hurdle",0,-0.9876543,-0.4264762,0.5611781,0.588
"1141","ENSG00000198185","hurdle",1.28457067918724e-322,-1.4762998,-0.7320854,0.7442144,0.588
"1001","ENSG00000180953","hurdle",0,-1.6214395,-0.8094781,0.8119614,0.588
"673","ENSG00000151892","hurdle",0,-1.4168614,-0.6778998,0.7389616,0.588
"240","ENSG00000107554","hurdle",2.10659598951267e-302,-1.0221691,-0.3449068,0.6772623,0.588
"45","ENSG00000044459","hurdle",1.55595576063663e-273,-0.74653469,-0.04062634,0.70590835,0.588
"37","ENSG00000026297","hurdle",1.37387369226098e-299,-0.99099937,-0.04371356,0.94728581,0.588
"1285","ENSG00000251247","hurdle",1.37738864897633e-272,-1.034099,-0.405777,0.628322,0.587
"1198","ENSG00000224116","hurdle",0,-2.2629072,-0.9324628,1.3304444,0.587
"1119","ENSG00000196418","hurdle",0,-1.2586412,-0.1584777,1.1001635,0.587
"1022","ENSG00000182628","hurdle",2.93812310226227e-289,-1.3591226,-0.6313189,0.7278037,0.587
"865","ENSG00000168917","hurdle",1.48985926964282e-296,-0.8237166,-0.3141114,0.5096052,0.587
"638","ENSG00000148498","hurdle",2.79253127867553e-265,0.3920691,1.1219127,0.7298436,0.587
"562","ENSG00000143507","hurdle",0,-2.2839644,-0.8509643,1.4330001,0.587
"461","ENSG00000134198","hurdle",0,-2.864058,-1.368661,1.495397,0.587
"454","ENSG00000133460","hurdle",1.25458555093888e-282,-0.8268712,-0.2811055,0.5457657,0.587
"126","ENSG00000086015","hurdle",1.03703445582429e-226,0.104795,0.6445662,0.5397712,0.587
"1190","ENSG00000214293","hurdle",1.03153660933789e-309,-1.4646708,-0.6927835,0.7718873,0.586
"900","ENSG00000170745","hurdle",0,-2.7602543,-0.2097186,2.5505357,0.586
"314","ENSG00000115963","hurdle",0,-2.710505,-1.053326,1.657179,0.586
"312","ENSG00000115896","hurdle",6.3985253150116e-270,2.845288,3.509485,0.664197,0.586
"165","ENSG00000100372","hurdle",3.48909126004084e-272,-0.9612933,-0.392711,0.5685823,0.586
"1255","ENSG00000241684","hurdle",0,0.01942043,1.69726547,1.67784504,0.585
"715","ENSG00000156206","hurdle",1.4923216372616e-254,-0.4351849,0.3555265,0.7907114,0.585
"664","ENSG00000151458","hurdle",2.48541863882936e-261,-1.0102733,-0.2858655,0.7244078,0.585
"378","ENSG00000123191","hurdle",4.44164906916839e-316,-1.2871419,-0.6485854,0.6385565,0.585
"200","ENSG00000102678","hurdle",2.54968379037525e-292,-0.7083736,-0.1788447,0.5295289,0.585
"797","ENSG00000164306","hurdle",1.76345906548677e-265,-1.1596533,-0.5203952,0.6392581,0.584
"750","ENSG00000160789","hurdle",1.58591734053785e-290,-1.4931154,-0.7338187,0.7592967,0.584
"526","ENSG00000139278","hurdle",0,-1.5125762,-0.7484174,0.7641588,0.584
"150","ENSG00000095397","hurdle",6.4673060694655e-303,-1.3043124,-0.4256005,0.8787119,0.584
"129","ENSG00000087076","hurdle",0,-2.056802,-1.04013,1.016672,0.584
"1320","ENSG00000272636","hurdle",0,-1.8455447,-0.8808993,0.9646454,0.583
"1174","ENSG00000204624","hurdle",0,-2.23585,-1.155614,1.080236,0.583
"681","ENSG00000152782","hurdle",5.23923973193102e-279,-1.083165,-0.488039,0.595126,0.583
"630","ENSG00000147852","hurdle",3.08876165168601e-295,-1.4740902,-0.6799869,0.7941033,0.583
"541","ENSG00000141179","hurdle",5.8645592161356e-321,-1.5719235,-0.7342523,0.8376712,0.583
"293","ENSG00000113658","hurdle",6.88861027060146e-221,-0.6183127,-0.1063257,0.511987,0.583
"1314","ENSG00000269293","hurdle",2.47134854442489e-243,-0.8649262,-0.333692,0.5312342,0.582
"1293","ENSG00000256771","hurdle",4.49094869668465e-249,-0.9243821,-0.3906587,0.5337234,0.582
"1277","ENSG00000249421","hurdle",0,-2.170418,-1.020164,1.150254,0.582
"1169","ENSG00000204131","hurdle",0,-1.4991238,-0.8304198,0.668704,0.582
"1151","ENSG00000198743","hurdle",4.37131586765941e-231,-0.815077,-0.1807643,0.6343127,0.582
"987","ENSG00000179455","hurdle",0,-1.6165569,-0.6791517,0.9374052,0.582
"767","ENSG00000162836","hurdle",1.818694948324e-307,-1.6234951,-0.8675181,0.755977,0.582
"754","ENSG00000161642","hurdle",0,-1.9560414,-0.9730856,0.9829558,0.582
"685","ENSG00000152990","hurdle",1.76254344155211e-266,-0.913742,-0.3872448,0.5264972,0.582
"149","ENSG00000095209","hurdle",1.94527801453599e-301,-1.537831,-0.738596,0.799235,0.582
"99","ENSG00000075461","hurdle",0,-1.897424,-0.7731561,1.1242679,0.582
"1235","ENSG00000233806","hurdle",0,-1.8864511,-0.8453322,1.0411189,0.581
"1228","ENSG00000232611","hurdle",7.51971329912213e-242,-1.1811913,-0.5605901,0.6206012,0.581
"845","ENSG00000167291","hurdle",2.78808427570467e-287,-1.6295812,-0.8720443,0.7575369,0.581
"592","ENSG00000145391","hurdle",6.34771217648218e-219,-0.7113375,-0.1157586,0.5955789,0.581
"483","ENSG00000135956","hurdle",4.18586673101801e-240,-1.0216527,-0.4682464,0.5534063,0.581
"399","ENSG00000126001","hurdle",1.35510930656306e-268,-1.0360532,-0.5077362,0.528317,0.581
"361","ENSG00000121644","hurdle",7.01328082963506e-236,-0.9634614,-0.3834987,0.5799627,0.581
"198","ENSG00000102543","hurdle",3.71439160343822e-261,-1.2477288,-0.6240678,0.623661,0.581
"1268","ENSG00000247950","hurdle",4.87220351474208e-282,-1.2862111,-0.6297044,0.6565067,0.58
"1092","ENSG00000188313","hurdle",8.9356884456996e-311,-1.7314656,-0.9250181,0.8064475,0.58
"1046","ENSG00000184545","hurdle",3.33060207542776e-224,-0.8895104,-0.3724872,0.5170232,0.58
"957","ENSG00000175600","hurdle",7.64467671028123e-257,-0.9056791,-0.1609532,0.7447259,0.58
"956","ENSG00000175556","hurdle",0,-2.749952,-1.415533,1.334419,0.58
"442","ENSG00000132182","hurdle",1.51642197733484e-237,-0.9874022,-0.4465882,0.540814,0.58
"380","ENSG00000124006","hurdle",1.02471174263841e-232,-1.2069401,-0.5602057,0.6467344,0.58
"127","ENSG00000086619","hurdle",8.60564746002293e-198,-0.07420138,0.42611135,0.50031273,0.58
"1083","ENSG00000187098","hurdle",0,-1.011042,0.2895457,1.3005877,0.579
"718","ENSG00000156689","hurdle",5.11862176512758e-300,-1.472325,-0.712087,0.760238,0.579
"53","ENSG00000053328","hurdle",9.05820408779815e-287,-1.1679156,-0.5654048,0.6025108,0.579
"1199","ENSG00000224167","hurdle",1.38061763184126e-307,-1.664932,-0.916135,0.748797,0.578
"980","ENSG00000178718","hurdle",0,-2.971418,-1.604373,1.367045,0.578
"410","ENSG00000127948","hurdle",7.43893707972746e-215,-1.0091851,-0.4615891,0.547596,0.578
"308","ENSG00000115353","hurdle",0,-2.0707582,-0.1217034,1.9490548,0.578
"292","ENSG00000113532","hurdle",5.80277297277899e-310,-1.15624819,0.05294641,1.2091946,0.578
"267","ENSG00000110693","hurdle",0,0.3892561,2.6169073,2.2276512,0.578
"1330","ENSG00000282022","hurdle",2.4537922891387e-286,-1.4808181,-0.7541227,0.7266954,0.577
"1209","ENSG00000226266","hurdle",2.71539073019098e-275,-1.2794041,-0.6810315,0.5983726,0.577
"1208","ENSG00000226067","hurdle",1.88076032970109e-250,-1.3987257,-0.7693737,0.629352,0.577
"998","ENSG00000180822","hurdle",6.49636617304811e-209,-0.8611099,-0.3422602,0.5188497,0.577
"870","ENSG00000169087","hurdle",5.216670749022e-232,-1.291571,-0.6122624,0.6793086,0.577
"789","ENSG00000164039","hurdle",0,-2.704276,-1.423204,1.281072,0.577
"690","ENSG00000153714","hurdle",1.49358815505412e-260,-1.327423,-0.647564,0.679859,0.577
"12","ENSG00000006128","hurdle",0,-2.6678586,0.2127734,2.880632,0.577
"1279","ENSG00000250159","hurdle",1.23537661137246e-209,-0.7605775,-0.2361916,0.5243859,0.576
"1259","ENSG00000243927","hurdle",1.89200327262351e-198,-0.7100368,-0.1756019,0.5344349,0.576
"1155","ENSG00000198830","hurdle",1.89745980538751e-218,-1.2877627,-0.6384036,0.6493591,0.576
"680","ENSG00000152760","hurdle",1.23240717280805e-287,-1.6555871,-0.8849861,0.770601,0.576
"606","ENSG00000146281","hurdle",2.19304525820426e-265,-1.6272222,-0.9419482,0.685274,0.576
"406","ENSG00000127152","hurdle",5.88414901933334e-280,-0.3130933,0.7494805,1.0625738,0.576
"352","ENSG00000120437","hurdle",8.57201446481867e-217,-1.0807427,-0.5131213,0.5676214,0.576
"58","ENSG00000057294","hurdle",0,-2.8635951,-0.5200213,2.3435738,0.576
"1328","ENSG00000277954","hurdle",0,-3.212087,-1.697279,1.514808,0.575
"1256","ENSG00000242265","hurdle",7.13894226029702e-179,-0.47197205,0.09931665,0.5712887,0.575
"1312","ENSG00000267322","hurdle",1.95500401975745e-247,-1.5271629,-0.8639549,0.663208,0.574
"1264","ENSG00000245213","hurdle",3.3243021021876e-312,-1.9374131,-0.9616157,0.9757974,0.574
"1131","ENSG00000197208","hurdle",8.03170679915635e-259,-1.6957026,-0.9530097,0.7426929,0.574
"796","ENSG00000164305","hurdle",2.4447354388421e-242,-1.5810257,-0.8632433,0.7177824,0.574
"677","ENSG00000152527","hurdle",0,-1.249844,0.200687,1.450531,0.574
"451","ENSG00000132975","hurdle",2.83542519228915e-279,-1.784692,-1.034245,0.750447,0.574
"152","ENSG00000095713","hurdle",6.94120631566934e-231,-0.7709016,0.1844892,0.9553908,0.574
"1311","ENSG00000267121","hurdle",7.69997199125745e-230,-1.3714901,-0.5822861,0.789204,0.573
"1217","ENSG00000228010","hurdle",6.27843321888582e-233,-1.3261466,-0.7605129,0.5656337,0.573
"1200","ENSG00000224223","hurdle",1.04670637373777e-298,-1.4323078,-0.8521405,0.5801673,0.573
"1014","ENSG00000182118","hurdle",0,-2.882929,-1.582345,1.300584,0.573
"946","ENSG00000174453","hurdle",1.76840476308503e-230,-0.04258711,0.57949441,0.62208152,0.573
"713","ENSG00000156049","hurdle",5.26658276433307e-250,-1.1485455,-0.2744678,0.8740777,0.573
"429","ENSG00000130202","hurdle",0,-2.562503,-1.511132,1.051371,0.573
"379","ENSG00000123411","hurdle",1.23243356433884e-229,-1.462829,-0.839722,0.623107,0.573
"1070","ENSG00000185985","hurdle",1.6055379367859e-222,-1.3877031,-0.6268833,0.7608198,0.572
"1033","ENSG00000183323","hurdle",4.28445762688877e-201,-1.039447,-0.525265,0.514182,0.572
"569","ENSG00000144152","hurdle",6.14735477362104e-234,-1.1540533,-0.3760356,0.7780177,0.572
"125","ENSG00000085871","hurdle",4.35967896162557e-231,-1.3102918,-0.7110197,0.5992721,0.572
"1335","ENSG00000286402","hurdle",0,-2.041278,-1.037452,1.003826,0.571
"1272","ENSG00000248197","hurdle",0,-2.592101,-1.170502,1.421599,0.571
"1181","ENSG00000205696","hurdle",0,-3.09283,-1.154163,1.938667,0.571
"812","ENSG00000165084","hurdle",1.60049536326892e-283,0.4065321,1.6967026,1.2901705,0.571
"532","ENSG00000140025","hurdle",8.31314090443806e-178,-0.54393642,-0.03647574,0.50746068,0.571
"437","ENSG00000131473","hurdle",1.05117364729253e-176,-0.9922004,-0.4805622,0.5116382,0.571
"20","ENSG00000008405","hurdle",1.92283235251188e-192,-0.9968878,-0.3325425,0.6643453,0.571
"1282","ENSG00000250802","hurdle",6.31759725665455e-198,-1.226595,-0.6367812,0.5898138,0.57
"1145","ENSG00000198590","hurdle",5.41001144254138e-227,-1.3118695,-0.7468853,0.5649842,0.57
"984","ENSG00000179331","hurdle",0,-2.150379,-1.300931,0.849448,0.57
"806","ENSG00000164946","hurdle",2.01989827856646e-274,-1.2631361,0.1758601,1.4389962,0.57
"765","ENSG00000162745","hurdle",0,-2.336306,-1.435492,0.900814,0.57
"755","ENSG00000162076","hurdle",8.34373909361372e-226,-1.690768,-1.023075,0.667693,0.57
"635","ENSG00000148411","hurdle",4.31950098603356e-252,-1.4948167,-0.5640551,0.9307616,0.57
"560","ENSG00000143457","hurdle",8.88555428222647e-206,-1.3374299,-0.7552224,0.5822075,0.57
"495","ENSG00000136824","hurdle",4.42979604617579e-228,-1.6643274,-0.9136771,0.7506503,0.57
"137","ENSG00000089250","hurdle",0,-1.88986384,0.02105519,1.91091903,0.57
"86","ENSG00000070886","hurdle",0,-3.007522,-1.645788,1.361734,0.57
"1095","ENSG00000188582","hurdle",8.51343952355706e-259,-1.928672,-1.116366,0.812306,0.569
"952","ENSG00000175130","hurdle",3.75180534795915e-183,-1.1161397,-0.5989723,0.5171674,0.569
"836","ENSG00000166387","hurdle",1.56233053822048e-216,-1.4521776,-0.6806136,0.771564,0.569
"777","ENSG00000163171","hurdle",4.69323641024521e-202,-1.1857402,-0.5619366,0.6238036,0.569
"721","ENSG00000156973","hurdle",9.16020403578286e-178,-1.1107745,-0.5861949,0.5245796,0.569
