SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_size_opt,method,cell_type,prop,Sample,RNAscope_prop,snRNA_prop,library_type,rna_extract,library_combo
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,akt3,music,Inhib,0.32590648144148815,Br8667_ant,NA,0.04512338425381904,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,akt3,music,Micro,0.00694599136007393,Br8667_ant,NA,0.01809635722679201,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,akt3,music,OligoOPC,0.36950009820885954,Br8667_ant,NA,0.43854289071680375,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area,music,Astro,0.0757739198792667,Br8667_ant,NA,0.0472385428907168,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area,music,EndoMural,0.07103429313543559,Br8667_ant,NA,0.029612220916568743,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area,music,Excit,0.14088461673467167,Br8667_ant,NA,0.42138660399529965,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area,music,Inhib,0.30746725226596777,Br8667_ant,NA,0.04512338425381904,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area,music,Micro,0.00778958800880031,Br8667_ant,NA,0.01809635722679201,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area,music,OligoOPC,0.39705032997585793,Br8667_ant,NA,0.43854289071680375,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area_akt3,music,Astro,0.07891779687385127,Br8667_ant,NA,0.0472385428907168,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area_akt3,music,EndoMural,0.0722797015216737,Br8667_ant,NA,0.029612220916568743,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area_akt3,music,Excit,0.13281176471836367,Br8667_ant,NA,0.42138660399529965,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area_akt3,music,Inhib,0.29364485238843613,Br8667_ant,NA,0.04512338425381904,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area_akt3,music,Micro,0.0082744474078513,Br8667_ant,NA,0.01809635722679201,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,nuc_area_akt3,music,OligoOPC,0.414071437089824,Br8667_ant,NA,0.43854289071680375,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,akt3,music,Astro,0.02470875760201234,Br8667_ant,NA,0.0472385428907168,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,akt3,music,EndoMural,0.04740282716292476,Br8667_ant,NA,0.029612220916568743,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,akt3,music,Excit,0.3584948541627192,Br8667_ant,NA,0.42138660399529965,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,akt3,music,Inhib,0.1348079099128625,Br8667_ant,NA,0.04512338425381904,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,akt3,music,Micro,0.02062851660766527,Br8667_ant,NA,0.01809635722679201,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,akt3,music,OligoOPC,0.41395713455181593,Br8667_ant,NA,0.43854289071680375,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area,music,Astro,0.02397328207902223,Br8667_ant,NA,0.0472385428907168,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area,music,EndoMural,0.04478756888515332,Br8667_ant,NA,0.029612220916568743,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area,music,Excit,0.34235440549343304,Br8667_ant,NA,0.42138660399529965,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area,music,Inhib,0.12584466735638014,Br8667_ant,NA,0.04512338425381904,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area,music,Micro,0.02289084482557012,Br8667_ant,NA,0.01809635722679201,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area,music,OligoOPC,0.44014923136044115,Br8667_ant,NA,0.43854289071680375,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area_akt3,music,Astro,0.02504812559551437,Br8667_ant,NA,0.0472385428907168,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area_akt3,music,EndoMural,0.04571916763094177,Br8667_ant,NA,0.029612220916568743,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area_akt3,music,Excit,0.32377359827688856,Br8667_ant,NA,0.42138660399529965,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area_akt3,music,Inhib,0.12057322602781095,Br8667_ant,NA,0.04512338425381904,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area_akt3,music,Micro,0.02439376700290346,Br8667_ant,NA,0.01809635722679201,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,nuc_area_akt3,music,OligoOPC,0.460492115465941,Br8667_ant,NA,0.43854289071680375,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,akt3,music,Astro,0.05352909835461551,Br8667_ant,NA,0.0472385428907168,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,akt3,music,EndoMural,0.06746520741908789,Br8667_ant,NA,0.029612220916568743,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,akt3,music,Excit,0.36071339511960415,Br8667_ant,NA,0.42138660399529965,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,akt3,music,Inhib,0.27023590649524437,Br8667_ant,NA,0.04512338425381904,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,akt3,music,Micro,0.0042845017168693,Br8667_ant,NA,0.01809635722679201,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,akt3,music,OligoOPC,0.2437718908945788,Br8667_ant,NA,0.43854289071680375,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area,music,Astro,0.05319268289501706,Br8667_ant,NA,0.0472385428907168,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area,music,EndoMural,0.06528576320612012,Br8667_ant,NA,0.029612220916568743,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area,music,Excit,0.35280980449609867,Br8667_ant,NA,0.42138660399529965,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area,music,Inhib,0.25837344514758837,Br8667_ant,NA,0.04512338425381904,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area,music,Micro,0.00486944566519931,Br8667_ant,NA,0.01809635722679201,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area,music,OligoOPC,0.2654688585899765,Br8667_ant,NA,0.43854289071680375,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area_akt3,music,Astro,0.05634608846840797,Br8667_ant,NA,0.0472385428907168,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area_akt3,music,EndoMural,0.0675652599299929,Br8667_ant,NA,0.029612220916568743,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area_akt3,music,Excit,0.3382753072109174,Br8667_ant,NA,0.42138660399529965,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area_akt3,music,Inhib,0.2509736232307685,Br8667_ant,NA,0.04512338425381904,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area_akt3,music,Micro,0.00526090809205247,Br8667_ant,NA,0.01809635722679201,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,nuc_area_akt3,music,OligoOPC,0.28157881306786064,Br8667_ant,NA,0.43854289071680375,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,akt3,music,Astro,0.08396007519387605,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,akt3,music,EndoMural,0.09870295349259033,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,akt3,music,Excit,0.225349783963181,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,akt3,music,Inhib,0.4068078677142036,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,akt3,music,Micro,0.01100461162894273,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,akt3,music,OligoOPC,0.17417470800720636,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area,music,Astro,0.08423317444148855,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area,music,EndoMural,0.09643110772469334,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area,music,Excit,0.22252760984750083,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area,music,Inhib,0.3926834047875926,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area,music,Micro,0.01262706176965313,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area,music,OligoOPC,0.19149764142907144,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area_akt3,music,Astro,0.08917476820763753,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area_akt3,music,EndoMural,0.09973993156229297,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area_akt3,music,Excit,0.2132359859940826,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area_akt3,music,Inhib,0.3812147500898293,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area_akt3,music,Micro,0.01363422445647052,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,nuc_area_akt3,music,OligoOPC,0.20300033968968723,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,akt3,music,Astro,0.04886533629058013,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,akt3,music,EndoMural,0.08565500625188226,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,akt3,music,Excit,0.4471738688976926,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,akt3,music,Inhib,0.278634723503974,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,akt3,music,Micro,0.01302998733372362,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,akt3,music,OligoOPC,0.1266410777221474,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area,music,Astro,0.0491506286365973,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area,music,EndoMural,0.0838991564397016,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area,music,Excit,0.44271171061856174,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area,music,Inhib,0.2696536339511739,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area,music,Micro,0.01498957826736357,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area,music,OligoOPC,0.1395952920866019,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area_akt3,music,Astro,0.05261377593672542,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area_akt3,music,EndoMural,0.08774473717992126,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area_akt3,music,Excit,0.4289524754917466,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area_akt3,music,Inhib,0.2646945495154967,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area_akt3,music,Micro,0.01636549408564005,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,nuc_area_akt3,music,OligoOPC,0.14962896779047005,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,akt3,music,Astro,0.08624739414157576,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,akt3,music,EndoMural,0.10218897172154746,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,akt3,music,Excit,0.2662241521406748,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,akt3,music,Inhib,0.4056962460889408,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,akt3,music,Micro,0.00752531089212611,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,akt3,music,OligoOPC,0.13211792501513508,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area,music,Astro,0.08698389518035146,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area,music,EndoMural,0.10036298201341882,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area,music,Excit,0.2642753946516002,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area,music,Inhib,0.3936739825792459,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area,music,Micro,0.0086802963337563,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area,music,OligoOPC,0.1460234492416273,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area_akt3,music,Astro,0.09250518158697373,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area_akt3,music,EndoMural,0.10427827879150375,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area_akt3,music,Excit,0.25439098249656783,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area_akt3,music,Inhib,0.3839124968098882,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area_akt3,music,Micro,0.0094152330260674,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,nuc_area_akt3,music,OligoOPC,0.15549782728899914,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Nuc,polyA_Nuc
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,akt3,music,Astro,0.03404760657539059,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,akt3,music,EndoMural,0.06379112548543099,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,akt3,music,Excit,0.380640673536681,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,akt3,music,Inhib,0.361373046572187,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,akt3,music,Micro,0.01694853119626887,Br2720_post,0.037706707852901235,0.024880889359449446,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,akt3,music,OligoOPC,0.14319901663404155,Br2720_post,0.12323915532713764,0.21334039174166225,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area,music,Astro,0.03320272156772169,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area,music,EndoMural,0.06287612115202573,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area,music,Excit,0.3676440364527947,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area,music,Inhib,0.35434103596606764,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area,music,Micro,0.01910251630157052,Br2720_post,0.037706707852901235,0.024880889359449446,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area,music,OligoOPC,0.16283356855981973,Br2720_post,0.12323915532713764,0.21334039174166225,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area_akt3,music,Astro,0.0355160363022968,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area_akt3,music,EndoMural,0.06570972337563037,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area_akt3,music,Excit,0.35595582776307616,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area_akt3,music,Inhib,0.3475686406401116,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area_akt3,music,Micro,0.02084062312067653,Br2720_post,0.037706707852901235,0.024880889359449446,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,nuc_area_akt3,music,OligoOPC,0.17440914879820846,Br2720_post,0.12323915532713764,0.21334039174166225,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,akt3,music,Astro,0.03531818565019482,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,akt3,music,EndoMural,0.08891299267422731,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,akt3,music,Excit,0.3518998324579734,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,akt3,music,Inhib,0.3970036629538078,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,akt3,music,Micro,0.0175023579920714,Br2720_post,0.037706707852901235,0.024880889359449446,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,akt3,music,OligoOPC,0.10936296827172537,Br2720_post,0.12323915532713764,0.21334039174166225,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,nuc_area,music,Astro,0.03567082430626214,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,nuc_area,music,EndoMural,0.08744936227672104,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,nuc_area,music,Excit,0.34982450513781843,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,nuc_area,music,Inhib,0.3857910332154697,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Cyto,RiboZeroGold_Cyto
