"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"763","ENSG00000189171","hurdle",1.63486096584986e-60,-2.514991,-1.691754,0.823237,0.552
"691","ENSG00000177697","hurdle",3.28806464389167e-52,-2.380362,-1.615994,0.764368,0.552
"605","ENSG00000166831","hurdle",5.59798644560935e-162,-3.190453,-2.089822,1.100631,0.552
"373","ENSG00000135269","hurdle",2.37225981744576e-179,-3.212453,-2.004153,1.2083,0.552
"257","ENSG00000115963","hurdle",5.03509619501911e-62,-2.232169,-1.601714,0.630455,0.552
"243","ENSG00000114019","hurdle",5.0564618857682e-42,-1.804329,-1.145996,0.658333,0.552
"187","ENSG00000106100","hurdle",4.22129253483997e-53,-2.129183,-1.271164,0.858019,0.552
"130","ENSG00000100106","hurdle",6.62771182442898e-41,-2.090755,-1.413567,0.677188,0.552
"123","ENSG00000099725","hurdle",4.22938741847226e-39,-1.544686,-0.7186887,0.8259973,0.552
"813","ENSG00000213445","hurdle",1.73165217870309e-134,-3.143906,-2.139056,1.00485,0.551
"784","ENSG00000198417","hurdle",1.04353143896544e-123,-3.063952,-1.980205,1.083747,0.551
"727","ENSG00000184232","hurdle",2.05526392608235e-54,-2.275643,-1.622157,0.653486,0.551
"535","ENSG00000160447","hurdle",3.13854873126848e-194,-3.245843,-2.070028,1.175815,0.551
"370","ENSG00000135046","hurdle",2.24114810938496e-86,-2.623145,-1.749055,0.87409,0.551
"362","ENSG00000133574","hurdle",3.75406969061784e-130,-3.105432,-2.012225,1.093207,0.551
"790","ENSG00000198844","hurdle",7.57261807493825e-183,-3.243828,-2.130245,1.113583,0.55
"758","ENSG00000188677","hurdle",3.29030414578036e-27,-0.7269467,-0.1787052,0.5482415,0.55
"838","ENSG00000243716","hurdle",5.37651946052095e-56,-0.1791557,0.5402214,0.7193771,0.549
"785","ENSG00000198435","hurdle",1.51147501707456e-76,-2.72295,-1.737858,0.985092,0.549
"743","ENSG00000186352","hurdle",2.71128907350711e-117,-2.0230905,-0.6520098,1.3710807,0.549
"715","ENSG00000183134","hurdle",2.13055476197066e-222,-3.290387,-2.205371,1.085016,0.549
"509","ENSG00000153234","hurdle",6.05737772674685e-34,-1.4951537,-0.8260527,0.669101,0.549
"438","ENSG00000142627","hurdle",1.65896221307788e-200,-3.271018,-2.156842,1.114176,0.549
"307","ENSG00000125347","hurdle",6.66706501055774e-91,-2.893928,-1.905637,0.988291,0.549
"275","ENSG00000118707","hurdle",5.54270605976136e-125,-3.115991,-2.09839,1.017601,0.549
"221","ENSG00000111348","hurdle",1.3741220456102e-105,-3.04365,-2.075656,0.967994,0.549
"198","ENSG00000107731","hurdle",5.69003027018005e-28,-1.308175,-0.700097,0.608078,0.549
"68","ENSG00000071967","hurdle",2.91252738740018e-53,-2.414099,-1.66818,0.745919,0.549
"553","ENSG00000162889","hurdle",2.13245560102673e-29,-1.792497,-1.253515,0.538982,0.548
"501","ENSG00000152689","hurdle",1.52124382814179e-43,-1.45993,-0.6054739,0.8544561,0.548
"413","ENSG00000138646","hurdle",1.81666012794522e-92,-2.925075,-1.868529,1.056546,0.548
"366","ENSG00000134531","hurdle",2.34971513324583e-165,-3.156172,-1.440544,1.715628,0.548
"137","ENSG00000100968","hurdle",3.46670208345577e-103,-3.050899,-2.107008,0.943891,0.548
"734","ENSG00000185187","hurdle",1.30835432289009e-58,-2.67668,-1.878331,0.798349,0.547
"681","ENSG00000176531","hurdle",4.19396472131767e-46,-2.410139,-1.676708,0.733431,0.547
"479","ENSG00000149131","hurdle",1.67706408088154e-46,-2.420629,-1.670307,0.750322,0.547
"265","ENSG00000117228","hurdle",8.80217878956879e-157,-3.225816,-2.199215,1.026601,0.547
"217","ENSG00000111321","hurdle",9.13306701701501e-104,-3.066621,-2.136113,0.930508,0.547
"71","ENSG00000072786","hurdle",5.11795793944696e-31,-1.487533,-0.8272389,0.6602941,0.547
"59","ENSG00000068697","hurdle",1.52326997700994e-24,-1.4930577,-0.9917301,0.5013276,0.547
"750","ENSG00000187513","hurdle",5.85611641235101e-219,-3.299515,-2.196146,1.103369,0.546
"542","ENSG00000161940","hurdle",5.09890841066764e-232,-3.304233,-2.089822,1.214411,0.546
"519","ENSG00000156535","hurdle",8.40117878965114e-45,-2.254186,-1.410008,0.844178,0.546
"338","ENSG00000130203","hurdle",1.69608483232031e-25,-1.2120833,-0.5683045,0.6437788,0.546
"186","ENSG00000106034","hurdle",5.3130900567194e-47,-1.967991,-1.318755,0.649236,0.546
"128","ENSG00000100065","hurdle",5.61816431421533e-181,-3.267431,-2.255589,1.011842,0.546
"60","ENSG00000068831","hurdle",6.42564228614724e-32,-2.062064,-1.47918,0.582884,0.546
"846","ENSG00000254087","hurdle",8.72742216779973e-49,-2.286751,-1.563651,0.7231,0.545
"779","ENSG00000197712","hurdle",7.75627917089726e-45,-2.470716,-1.724534,0.746182,0.545
"684","ENSG00000177303","hurdle",6.92382625675237e-73,-2.791945,-1.936027,0.855918,0.545
"618","ENSG00000168394","hurdle",3.57802258390316e-94,-3.038838,-2.136113,0.902725,0.545
"579","ENSG00000164403","hurdle",1.29136113153604e-51,-2.412966,-1.653377,0.759589,0.545
"534","ENSG00000160219","hurdle",6.90645101213189e-89,-2.984616,-2.061627,0.922989,0.545
"450","ENSG00000143819","hurdle",7.6162630699374e-33,-2.117605,-1.497948,0.619657,0.545
"145","ENSG00000101306","hurdle",5.61415585429295e-193,-3.28416,-2.180902,1.103258,0.545
"855","ENSG00000272512","hurdle",8.77569911561164e-127,-3.19021,-2.252399,0.937811,0.544
"730","ENSG00000184584","hurdle",1.49279889761348e-97,-3.08274,-2.168822,0.913918,0.544
"688","ENSG00000177464","hurdle",4.73481694883758e-210,-3.299777,-2.324271,0.975506,0.544
"638","ENSG00000170425","hurdle",6.15293247780177e-79,-2.947039,-2.039461,0.907578,0.544
"453","ENSG00000144730","hurdle",1.62064050226968e-68,-2.859962,-1.951465,0.908497,0.544
"298","ENSG00000124067","hurdle",6.00203278847588e-91,-3.063285,-2.193085,0.8702,0.544
"293","ENSG00000123143","hurdle",5.96400975089617e-32,-1.737586,-1.140088,0.597498,0.544
"165","ENSG00000104365","hurdle",3.55508984147742e-27,-0.7610825,-0.2248581,0.5362244,0.544
"828","ENSG00000229847","hurdle",5.02014009691721e-38,-2.098132,-1.561675,0.536457,0.543
"537","ENSG00000160808","hurdle",2.26489293927744e-139,-3.215905,-2.223999,0.991906,0.543
"361","ENSG00000133561","hurdle",5.95628803485748e-192,-3.290647,-2.24287,1.047777,0.543
"152","ENSG00000102265","hurdle",1.45274960461619e-114,-3.158781,-2.196146,0.962635,0.543
"142","ENSG00000101160","hurdle",1.3821678968357e-40,-2.491488,-1.806385,0.685103,0.543
"543","ENSG00000162337","hurdle",6.56078494874079e-54,-2.742023,-1.959247,0.782776,0.542
"367","ENSG00000134802","hurdle",2.40824304212124e-126,-3.214425,-2.29772,0.916705,0.542
"174","ENSG00000105287","hurdle",4.61326690489987e-31,-2.130346,-1.494175,0.636171,0.542
"24","ENSG00000026508","hurdle",1.38882935306055e-77,-2.814014,-1.964458,0.849556,0.542
"854","ENSG00000267280","hurdle",9.00901434853021e-204,-3.307649,-2.354737,0.952912,0.541
"506","ENSG00000153071","hurdle",3.26506101631611e-32,-2.27809,-1.657591,0.620499,0.541
"484","ENSG00000149591","hurdle",1.55347132374217e-192,-2.4226221,-0.6146618,1.8079603,0.541
"425","ENSG00000140682","hurdle",2.31178713655675e-160,-3.276158,-2.371945,0.904213,0.541
"78","ENSG00000074660","hurdle",5.12532231653836e-44,-2.626095,-1.905637,0.720458,0.541
"21","ENSG00000021355","hurdle",2.08994640921313e-54,-2.812146,-2.061627,0.750519,0.541
"9","ENSG00000008517","hurdle",3.39404747871259e-148,-3.254186,-2.249216,1.00497,0.541
"836","ENSG00000241399","hurdle",3.54430164943843e-25,-2.052221,-1.513141,0.53908,0.54
"823","ENSG00000214106","hurdle",1.65465319537199e-66,-2.951144,-2.115678,0.835466,0.54
"797","ENSG00000204264","hurdle",2.91409272719669e-119,-3.211714,-2.307619,0.904095,0.54
"670","ENSG00000174807","hurdle",9.09365433602426e-197,-3.306334,-2.389361,0.916973,0.54
"547","ENSG00000162645","hurdle",5.71145076179026e-67,-2.942742,-2.072839,0.869903,0.54
"462","ENSG00000146859","hurdle",1.85302241877748e-57,-2.511805,-1.676708,0.835097,0.54
"341","ENSG00000130589","hurdle",3.15753850080886e-125,-3.217388,-2.307619,0.909769,0.54
"167","ENSG00000104419","hurdle",6.76839703387196e-24,-0.902347,-0.2709215,0.6314255,0.54
"504","ENSG00000152939","hurdle",8.88872056889014e-92,-3.128021,-2.246039,0.881982,0.539
"386","ENSG00000136732","hurdle",3.08517423878647e-87,-3.11922,-2.261991,0.857229,0.539
"199","ENSG00000107736","hurdle",9.37162750643319e-47,-2.536106,-1.615994,0.920112,0.539
"124","ENSG00000099860","hurdle",3.78382496005051e-36,-2.442419,-1.706959,0.73546,0.539
"51","ENSG00000065320","hurdle",2.26206616953434e-24,-1.835287,-1.302166,0.533121,0.539
"841","ENSG00000246705","hurdle",9.89610448261044e-76,-3.019315,-2.171832,0.847483,0.538
"824","ENSG00000214357","hurdle",3.22790250196995e-24,-1.899271,-1.381846,0.517425,0.538
"563","ENSG00000163520","hurdle",4.10996181130623e-70,-2.965602,-2.033973,0.931629,0.538
"527","ENSG00000157927","hurdle",3.20660266018851e-24,-2.104175,-1.565629,0.538546,0.538
"397","ENSG00000137767","hurdle",2.50967661217722e-71,-3.024279,-2.183938,0.840341,0.538
"334","ENSG00000130066","hurdle",4.13017024791137e-17,0.1347227,0.6761896,0.5414669,0.538
"220","ENSG00000111341","hurdle",1.97368278369461e-110,-3.170935,-1.778583,1.392352,0.538
"144","ENSG00000101276","hurdle",1.55148091873424e-173,-3.297162,-2.337732,0.95943,0.538
"139","ENSG00000101000","hurdle",1.29432915057654e-47,-2.792129,-2.072839,0.71929,0.538
"134","ENSG00000100342","hurdle",3.49211767233307e-125,-3.237548,-2.341117,0.896431,0.538
"118","ENSG00000095739","hurdle",1.5926592572718e-67,-3.000266,-2.177873,0.822393,0.538
"77","ENSG00000074370","hurdle",1.12486599447079e-99,-3.172611,-2.278122,0.894489,0.538
"76","ENSG00000074219","hurdle",5.38410874957774e-150,-3.273586,-2.347911,0.925675,0.538
"46","ENSG00000059804","hurdle",5.55854296691269e-38,-0.3365511,0.4441869,0.780738,0.538
"834","ENSG00000239922","hurdle",2.1152675281873e-37,-2.473665,-1.632489,0.841176,0.537
"800","ENSG00000204381","hurdle",3.84857226430102e-52,-2.861893,-2.064422,0.797471,0.537
"733","ENSG00000185112","hurdle",1.14612763258729e-47,-2.814761,-2.092672,0.722089,0.537
"576","ENSG00000164308","hurdle",6.88241931764856e-38,-2.60234,-1.915696,0.686644,0.537
"448","ENSG00000143545","hurdle",8.62954855735527e-75,-3.081165,-2.291157,0.790008,0.537
"429","ENSG00000141524","hurdle",4.94369456281422e-32,-2.477804,-1.868529,0.609275,0.537
"351","ENSG00000132031","hurdle",3.09049664718874e-120,-3.233293,-2.34451,0.888783,0.537
"185","ENSG00000106003","hurdle",1.35179206106684e-73,-3.067066,-2.246039,0.821027,0.537
"29","ENSG00000037280","hurdle",1.76285920261718e-144,-3.274871,-2.389361,0.88551,0.537
"806","ENSG00000205517","hurdle",6.56776769909576e-46,-2.812519,-2.064422,0.748097,0.536
"731","ENSG00000184785","hurdle",8.01617068548282e-81,-3.117605,-2.265203,0.852402,0.536
"711","ENSG00000182578","hurdle",2.08038303273151e-50,-2.510744,-1.959247,0.551497,0.536
"591","ENSG00000165507","hurdle",4.40286959626771e-81,-2.886638,-1.726746,1.159892,0.536
"441","ENSG00000142871","hurdle",9.21621983989904e-32,-2.230422,-1.436918,0.793504,0.536
"244","ENSG00000114115","hurdle",7.18027080903941e-49,-2.797662,-2.056054,0.741608,0.536
"168","ENSG00000104518","hurdle",1.50625214922824e-101,-3.207044,-2.389361,0.817683,0.536
"116","ENSG00000092010","hurdle",1.80688809820471e-41,-2.584856,-1.925826,0.65903,0.536
"773","ENSG00000197019","hurdle",5.14098848675929e-83,-3.107492,-2.28137,0.826122,0.535
"757","ENSG00000188643","hurdle",3.08070913706871e-71,-3.110243,-2.358162,0.752081,0.535
"446","ENSG00000143409","hurdle",1.16113396840413e-44,-2.726463,-2.033973,0.69249,0.535
"431","ENSG00000141753","hurdle",2.68890644426306e-50,-2.920843,-2.165817,0.755026,0.535
"381","ENSG00000135926","hurdle",1.67705758996868e-28,-2.489248,-1.925826,0.563422,0.535
"342","ENSG00000130958","hurdle",1.00020499257619e-33,-2.513928,-1.990799,0.523129,0.535
"58","ENSG00000068079","hurdle",5.25667513955174e-75,-3.109325,-2.330986,0.778339,0.535
"805","ENSG00000205413","hurdle",1.38073298488234e-67,-3.089284,-2.301012,0.788272,0.534
"778","ENSG00000197329","hurdle",4.16553190377036e-23,-0.6446287,0.4138833,1.058512,0.534
"728","ENSG00000184371","hurdle",1.06019789270891e-49,-2.928106,-2.171832,0.756274,0.534
"705","ENSG00000181481","hurdle",2.27585298025165e-56,-3.015872,-2.304312,0.71156,0.534
"614","ENSG00000167874","hurdle",3.17057317785688e-81,-3.130812,-2.337732,0.79308,0.534
"580","ENSG00000164488","hurdle",1.8906935537034e-121,-3.265641,-2.432037,0.833604,0.534
"532","ENSG00000158825","hurdle",4.22779372776254e-129,-3.278734,-2.472297,0.806437,0.534
"360","ENSG00000133392","hurdle",5.13345860601247e-100,-2.6109181,-0.8657227,1.7451954,0.534
"264","ENSG00000117226","hurdle",5.24463544399921e-83,-3.17381,-2.375412,0.798398,0.534
"202","ENSG00000107968","hurdle",6.79470449640744e-22,-2.154988,-1.591599,0.563389,0.534
"189","ENSG00000106538","hurdle",1.77483700744758e-55,-2.993054,-2.255589,0.737465,0.534
"5","ENSG00000004468","hurdle",2.79577402101004e-39,-2.661973,-1.998797,0.663176,0.534
"726","ENSG00000184160","hurdle",3.22867376155891e-66,-3.084994,-2.330986,0.754008,0.533
"665","ENSG00000173801","hurdle",7.11903582890547e-39,-2.786251,-2.11858,0.667671,0.533
"615","ENSG00000168268","hurdle",7.64629594179184e-43,-2.864213,-2.159827,0.704386,0.533
"365","ENSG00000134107","hurdle",1.04662970515877e-16,-0.9458613,-0.3903248,0.5555365,0.533
"238","ENSG00000112977","hurdle",1.24133586414323e-19,-1.761984,-1.258307,0.503677,0.533
"204","ENSG00000108639","hurdle",5.44760482537555e-36,-2.627901,-2.006838,0.621063,0.533
"106","ENSG00000088320","hurdle",1.19547514306703e-162,-3.310546,-2.509899,0.800647,0.533
"858","ENSG00000277494","hurdle",1.65111515239265e-65,-3.122688,-2.382369,0.740319,0.532
"584","ENSG00000164736","hurdle",9.49852629217888e-164,-3.311865,-2.442906,0.868959,0.532
"570","ENSG00000163820","hurdle",5.4287866800158e-28,-2.6171,-2.067222,0.549878,0.532
"447","ENSG00000143416","hurdle",2.24787321778727e-59,-3.08951,-2.414101,0.675409,0.532
"201","ENSG00000107796","hurdle",1.68014353450199e-63,-2.2260643,-0.8965191,1.3295452,0.532
"170","ENSG00000104881","hurdle",5.01706954376392e-51,-3.034912,-2.368487,0.666425,0.532
"150","ENSG00000101825","hurdle",1.51629623895915e-73,-3.155462,-2.396386,0.759076,0.532
"109","ENSG00000089327","hurdle",3.79241773645111e-45,-2.962284,-2.294435,0.667849,0.532
"827","ENSG00000227191","hurdle",4.35943687572112e-130,-3.290907,-2.483475,0.807432,0.531
"768","ENSG00000196411","hurdle",2.92004076534963e-89,-3.207289,-2.414101,0.793188,0.531
"744","ENSG00000186470","hurdle",1.03704438423092e-39,-2.886638,-2.230262,0.656376,0.531
"593","ENSG00000165801","hurdle",1.58169719682223e-24,-2.539501,-1.998797,0.540704,0.531
"582","ENSG00000164649","hurdle",5.34180553494656e-46,-2.993054,-2.320925,0.672129,0.531
"463","ENSG00000146950","hurdle",5.66978278052935e-29,-1.2528554,-0.6509592,0.6018962,0.531
"422","ENSG00000139800","hurdle",9.34277985224825e-69,-3.154515,-2.439274,0.715241,0.531
"384","ENSG00000136114","hurdle",8.90983496214586e-30,-2.232919,-1.622157,0.610762,0.531
"343","ENSG00000131055","hurdle",7.03289437834502e-139,-3.302134,-2.544599,0.757535,0.531
"255","ENSG00000115616","hurdle",3.37056593900611e-28,-2.501084,-1.832351,0.668733,0.531
"161","ENSG00000103335","hurdle",1.90047208904701e-32,-2.762434,-2.156842,0.605592,0.531
"158","ENSG00000103196","hurdle",4.64086170848536e-70,-2.35812,-0.775946,1.582174,0.531
"138","ENSG00000100979","hurdle",8.38463394232114e-38,-2.806,-2.153862,0.652138,0.531
"13","ENSG00000010610","hurdle",9.83336544409206e-43,-2.940088,-2.29772,0.642368,0.531
"732","ENSG00000185022","hurdle",2.24254108274371e-41,-2.8114,-2.042214,0.769186,0.53
"655","ENSG00000172638","hurdle",1.87930913652997e-40,-2.962491,-2.361596,0.600895,0.53
"540","ENSG00000161638","hurdle",4.36517369315777e-35,-2.842893,-2.196146,0.646747,0.53
"434","ENSG00000142102","hurdle",5.21475837411664e-74,-3.195556,-2.5023,0.693256,0.53
"432","ENSG00000141756","hurdle",1.18309852421237e-35,-2.884085,-2.291157,0.592928,0.53
"353","ENSG00000132357","hurdle",2.1944469481192e-105,-3.267943,-2.506094,0.761849,0.53
"297","ENSG00000123609","hurdle",6.15733836973991e-67,-3.170696,-2.46859,0.702106,0.53
"288","ENSG00000121361","hurdle",8.47993244259522e-37,-2.84461,-2.258787,0.585823,0.53
"717","ENSG00000183386","hurdle",3.05087303152238e-33,-2.87139,-2.284625,0.586765,0.529
"699","ENSG00000179403","hurdle",9.42601119445668e-27,-2.61368,-2.053275,0.560405,0.529
"659","ENSG00000173218","hurdle",2.61917412385773e-40,-2.950733,-2.284625,0.666108,0.529
"622","ENSG00000168874","hurdle",9.54243754238551e-42,-2.957941,-2.278122,0.679819,0.529
"620","ENSG00000168542","hurdle",1.16874406909717e-91,-3.245843,-2.414101,0.831742,0.529
"510","ENSG00000154016","hurdle",2.02039437070596e-119,-3.294031,-2.572178,0.721853,0.529
"273","ENSG00000118503","hurdle",1.32894261012232e-87,-3.240559,-2.410541,0.830018,0.529
"48","ENSG00000064666","hurdle",4.06165654171038e-94,-3.260284,-2.58416,0.676124,0.529
"810","ENSG00000211689","hurdle",3.41884327026164e-134,-3.310019,-2.568205,0.741814,0.528
"694","ENSG00000178202","hurdle",2.18016580548295e-30,-2.824141,-2.271648,0.552493,0.528
"648","ENSG00000171940","hurdle",5.79898524491544e-37,-2.908818,-2.271648,0.63717,0.528
"594","ENSG00000165806","hurdle",2.97800782114693e-30,-2.828287,-2.307619,0.520668,0.528
"209","ENSG00000110719","hurdle",8.02194228965418e-80,-3.238551,-2.58416,0.654391,0.528
"140","ENSG00000101017","hurdle",3.28016863100514e-56,-3.137578,-2.47974,0.657838,0.528
"20","ENSG00000019582","hurdle",1.08104517537724e-25,-2.60638,-2.031236,0.575144,0.528
"564","ENSG00000163563","hurdle",1.05392711386253e-70,-3.217388,-2.509899,0.707489,0.527
"406","ENSG00000138080","hurdle",2.0241404810581e-59,-3.191423,-2.600293,0.59113,0.527
"208","ENSG00000110446","hurdle",3.78485152459394e-73,-3.235795,-2.604355,0.63144,0.527
"127","ENSG00000100060","hurdle",4.01495672500537e-103,-3.287011,-2.596243,0.690768,0.527
"701","ENSG00000179772","hurdle",4.26102076579063e-125,-3.311338,-2.670946,0.640392,0.526
"589","ENSG00000164938","hurdle",5.94951804200711e-24,-2.77166,-2.258787,0.512873,0.526
"513","ENSG00000154734","hurdle",1.07080039882517e-100,-2.3745628,-0.8804229,1.4941399,0.526
"469","ENSG00000147872","hurdle",8.76286603032522e-28,-2.851306,-2.304312,0.546994,0.526
"171","ENSG00000104903","hurdle",1.00008907846412e-70,-3.239053,-2.592204,0.646849,0.526
"110","ENSG00000090339","hurdle",4.50017764091703e-76,-3.187302,-2.301012,0.88629,0.526
"25","ENSG00000026950","hurdle",4.35592671163845e-24,-2.785884,-2.271648,0.514236,0.526
"843","ENSG00000249751","hurdle",1.58844315861915e-103,-3.295857,-2.620717,0.67514,0.525
"796","ENSG00000204161","hurdle",2.38253599024803e-33,-2.996443,-2.47974,0.516703,0.525
"761","ENSG00000189067","hurdle",3.79579050626196e-33,-2.281445,-1.557732,0.723713,0.525
"302","ENSG00000124762","hurdle",4.42666339790302e-39,-3.034041,-2.361596,0.672445,0.525
"107","ENSG00000089127","hurdle",1.82934116041273e-39,-3.055532,-2.439274,0.616258,0.525
"8","ENSG00000007866","hurdle",4.31891328025273e-53,-3.188513,-2.620717,0.567796,0.525
"771","ENSG00000196843","hurdle",1.0156944781624e-26,-2.625603,-1.893161,0.732442,0.524
"738","ENSG00000185507","hurdle",1.4091594748302e-77,-3.273586,-2.679491,0.594095,0.524
"627","ENSG00000169242","hurdle",1.40503379736139e-29,-2.92447,-2.382369,0.542101,0.524
"602","ENSG00000166592","hurdle",8.08180594325443e-42,-3.092454,-2.540702,0.551752,0.524
"586","ENSG00000164849","hurdle",3.66415951092228e-27,-2.791393,-2.258787,0.532606,0.524
"305","ENSG00000125144","hurdle",9.34857928085257e-24,-2.81551,-2.284625,0.530885,0.524
"294","ENSG00000123146","hurdle",1.66993748713711e-27,-2.831499,-2.236552,0.594947,0.524
"250","ENSG00000115232","hurdle",2.34398675124311e-17,-2.424761,-1.883258,0.541503,0.524
"104","ENSG00000087077","hurdle",4.07932482980111e-38,-3.084994,-2.540702,0.544292,0.524
"73","ENSG00000073350","hurdle",3.94586252979625e-21,-2.690852,-2.168822,0.52203,0.524
"856","ENSG00000276045","hurdle",1.13817298827096e-48,-3.185367,-2.633111,0.552256,0.523
"690","ENSG00000177685","hurdle",5.49825113442861e-69,-3.266664,-2.714183,0.552481,0.523
"610","ENSG00000167617","hurdle",5.05458178459122e-39,-3.134308,-2.608428,0.52588,0.523
"502","ENSG00000152804","hurdle",2.02672948143181e-75,-3.274357,-2.705431,0.568926,0.523
"482","ENSG00000149499","hurdle",6.64138470756433e-30,-2.985458,-2.472297,0.513161,0.523
"205","ENSG00000109610","hurdle",2.4473724046511e-70,-3.253172,-2.637266,0.615906,0.523
"190","ENSG00000106624","hurdle",3.19562885787701e-28,-2.948269,-2.34451,0.603759,0.523
"81","ENSG00000076258","hurdle",3.70124014239991e-32,-3.035348,-2.498515,0.536833,0.523
"49","ENSG00000064961","hurdle",2.90225063749653e-28,-2.945605,-2.435651,0.509954,0.523
"195","ENSG00000107438","hurdle",1.92265987296617e-36,-3.053765,-2.354737,0.699028,0.522
"132","ENSG00000100300","hurdle",6.85762965874214e-30,-3.02861,-2.525218,0.503392,0.522
"850","ENSG00000265107","hurdle",3.46746847900824e-94,-3.307912,-2.754236,0.553676,0.521
"783","ENSG00000198113","hurdle",8.57211778724618e-75,-3.291687,-2.786175,0.505512,0.521
"669","ENSG00000174600","hurdle",1.59658042347594e-31,-3.046063,-2.49474,0.551323,0.521
"522","ENSG00000157227","hurdle",1.49301657205899e-57,-3.2552,-2.731847,0.523353,0.521
"455","ENSG00000144837","hurdle",9.36008139543975e-80,-3.28727,-2.506094,0.781176,0.521
"261","ENSG00000116774","hurdle",1.64857517163978e-58,-3.250894,-2.679491,0.571403,0.521
"230","ENSG00000112559","hurdle",1.31599212819056e-70,-3.280799,-2.758755,0.522044,0.521
"569","ENSG00000163815","hurdle",1.48798002816359e-88,-3.307386,-2.804749,0.502637,0.52
"551","ENSG00000162772","hurdle",9.17622048812721e-15,-2.437516,-1.728962,0.708554,0.52
"340","ENSG00000130528","hurdle",1.25011378380584e-62,-3.278219,-2.767837,0.510382,0.52
"84","ENSG00000077150","hurdle",3.31149738330806e-42,-3.203368,-2.696732,0.506636,0.52
"560","ENSG00000163431","hurdle",4.30511233456506e-44,-2.965186,-2.227127,0.738059,0.519
"549","ENSG00000162692","hurdle",4.06209972842876e-81,-3.298208,-2.133176,1.165032,0.519
"36","ENSG00000049540","hurdle",1.00612051073023e-21,-2.255581,-1.501731,0.75385,0.519
"766","ENSG00000196154","hurdle",1.76809408171764e-75,-3.301872,-2.675212,0.62666,0.518
"674","ENSG00000175538","hurdle",5.53406391103995e-43,-3.221348,-2.696732,0.524616,0.518
"839","ENSG00000244734","hurdle",1.00446462797955e-33,-2.963735,-2.246039,0.717696,0.517
"478","ENSG00000148926","hurdle",8.55587563616825e-35,-3.197993,-2.645613,0.55238,0.517
"237","ENSG00000112936","hurdle",6.72925698680354e-64,-3.282349,-2.604355,0.677994,0.517
"229","ENSG00000112414","hurdle",2.42099627824548e-15,-2.719795,-2.159827,0.559968,0.517
"518","ENSG00000155380","hurdle",3.82297533793176e-44,-1.4201309,-0.7131956,0.7069353,0.515
"798","ENSG00000204291","hurdle",2.13544144650803e-38,-3.027309,-2.12732,0.899989,0.514
"643","ENSG00000171388","hurdle",1.59316936810561e-39,-3.136409,-2.620717,0.515692,0.514
"188","ENSG00000106366","hurdle",1.79562190864126e-19,-3.091095,-2.205371,0.885724,0.512
"93","ENSG00000081041","hurdle",1.22135179552721e-41,-3.29351,-2.666693,0.626817,0.512
"408","ENSG00000138166","hurdle",2.89250524427039e-22,-2.56585,-1.908145,0.657705,0.511
"404","ENSG00000138061","hurdle",2.28122495275682e-11,-1.987353,-1.394099,0.593254,0.511
"94","ENSG00000081237","hurdle",7.14370238134321e-40,-2.580399,-1.473597,1.106802,0.511
"703","ENSG00000180573","hurdle",0.000737519726391689,-2.071304,-1.544014,0.52729,0.509
"760","ENSG00000189058","hurdle",1.40280601738011e-24,-1.636468,-1.083714,0.552754,0.501
"163","ENSG00000103888","hurdle",3.93675461615497e-11,0.4494878,0.9595415,0.5100537,0.475
