SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_type,prop,method,marker,Sample,RNAscope_prop,library_type,rna_extract,library_combo
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,OPC,0.07509244403036548,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,Excit,0.394017680482445,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Cyto,2107UNHS-0293,Br6432,Mid,Cyto,Inhib,0.287985421412259,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Astro,0.13230630098819024,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,EndoMural,0,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Micro,7.745463233566063e-7,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Oligo,0.10304551582156868,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,OPC,0.06465607982811719,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Excit,0.3681908926425373,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Nuc,2107UNHS-0293,Br6432,Mid,Nuc,Inhib,0.3318004361732639,Bisque,1vALL_top25,Br6432_mid,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Astro,0.060428944327980516,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,EndoMural,0,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Micro,0,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Oligo,0.1307535121560969,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,OPC,0,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Excit,0.3986872772748652,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Bulk,2107UNHS-0293,Br6471,Ant,Bulk,Inhib,0.4101302662410577,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Astro,0.08947357848789822,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,EndoMural,0.024352865922284236,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Micro,0.014233147438608096,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Oligo,0.1505646508755729,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,OPC,0.048270333364690166,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Excit,0.4256531196099205,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Cyto,2107UNHS-0293,Br6471,Ant,Cyto,Inhib,0.24745230430102622,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Astro,0.06796225126916727,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,EndoMural,0.006534152334905202,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Micro,0,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Oligo,0.15532576501144724,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,OPC,0.028062097508786354,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Excit,0.4596626363498987,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6471_Ant_Nuc,2107UNHS-0293,Br6471,Ant,Nuc,Inhib,0.2824530975257954,Bisque,1vALL_top25,Br6471_ant,NA,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Astro,0.0348396500215597,Bisque,1vALL_top25,Br2720_post,0.09357808310065518,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,EndoMural,0.05263247879050581,Bisque,1vALL_top25,Br2720_post,NA,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Micro,0.04581230299309015,Bisque,1vALL_top25,Br2720_post,0.037706707852901235,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Oligo,0.21576386379330648,Bisque,1vALL_top25,Br2720_post,0.12323915532713764,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,OPC,0.03502005303665823,Bisque,1vALL_top25,Br2720_post,NA,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Excit,0.5185677520842918,Bisque,1vALL_top25,Br2720_post,0.23132639203259395,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Bulk,AN00000904,Br2720,Post,Bulk,Inhib,0.09736389928058803,Bisque,1vALL_top25,Br2720_post,0.08547811903906229,polyA,Total,polyA_Total
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Astro,0.04657620818654962,Bisque,1vALL_top25,Br2720_post,0.09357808310065518,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,EndoMural,0.09045647089373322,Bisque,1vALL_top25,Br2720_post,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Micro,0.07532658844272754,Bisque,1vALL_top25,Br2720_post,0.037706707852901235,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Oligo,0.20278201205841492,Bisque,1vALL_top25,Br2720_post,0.12323915532713764,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,OPC,0.030083965981525226,Bisque,1vALL_top25,Br2720_post,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Excit,0.5190826146085012,Bisque,1vALL_top25,Br2720_post,0.23132639203259395,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Cyto,AN00000904,Br2720,Post,Cyto,Inhib,0.0356921398285483,Bisque,1vALL_top25,Br2720_post,0.08547811903906229,polyA,Cyto,polyA_Cyto
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Astro,0.04714357734364516,Bisque,1vALL_top25,Br2720_post,0.09357808310065518,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,EndoMural,0.10595892873635168,Bisque,1vALL_top25,Br2720_post,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Micro,0.0731238155646973,Bisque,1vALL_top25,Br2720_post,0.037706707852901235,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Oligo,0.2062565908799608,Bisque,1vALL_top25,Br2720_post,0.12323915532713764,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,OPC,0.03719297064632139,Bisque,1vALL_top25,Br2720_post,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Excit,0.4989138924367477,Bisque,1vALL_top25,Br2720_post,0.23132639203259395,polyA,Nuc,polyA_Nuc
AN00000904_Br2720_Post_Nuc,AN00000904,Br2720,Post,Nuc,Inhib,0.031410224392275976,Bisque,1vALL_top25,Br2720_post,0.08547811903906229,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Astro,0.04182765598518595,Bisque,1vALL_top25,Br2743_ant,0.5187432812012345,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,EndoMural,0.06761450619852702,Bisque,1vALL_top25,Br2743_ant,NA,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Micro,0.06554519476089266,Bisque,1vALL_top25,Br2743_ant,0.06353026109974733,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Oligo,0.32099778368131504,Bisque,1vALL_top25,Br2743_ant,0.10969397986604099,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,OPC,0.03928897156320639,Bisque,1vALL_top25,Br2743_ant,NA,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Excit,0.4581507182782878,Bisque,1vALL_top25,Br2743_ant,0.1719408013476116,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Bulk,AN00000904,Br2743,Ant,Bulk,Inhib,0.0065751695325852455,Bisque,1vALL_top25,Br2743_ant,0.051322953150466415,polyA,Total,polyA_Total
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Astro,0.05215214787231398,Bisque,1vALL_top25,Br2743_ant,0.5187432812012345,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,EndoMural,0.11984765506447795,Bisque,1vALL_top25,Br2743_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Micro,0.07698154664894882,Bisque,1vALL_top25,Br2743_ant,0.06353026109974733,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Oligo,0.2488939116788252,Bisque,1vALL_top25,Br2743_ant,0.10969397986604099,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,OPC,0.04906321378275387,Bisque,1vALL_top25,Br2743_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Excit,0.4530615249526805,Bisque,1vALL_top25,Br2743_ant,0.1719408013476116,polyA,Nuc,polyA_Nuc
AN00000904_Br2743_Ant_Nuc,AN00000904,Br2743,Ant,Nuc,Inhib,0,Bisque,1vALL_top25,Br2743_ant,0.051322953150466415,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Astro,0.06030134217742833,Bisque,1vALL_top25,Br3942_ant,0.059580475998386444,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,EndoMural,0.04296900180903934,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Micro,0.034061201565543806,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Oligo,0.14520503480313804,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,OPC,0.04197026410289577,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Excit,0.5204624791432898,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Bulk,AN00000904,Br3942,Ant,Bulk,Inhib,0.15503067639866508,Bisque,1vALL_top25,Br3942_ant,0.14425171440096812,polyA,Total,polyA_Total
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Astro,0.05187888537633001,Bisque,1vALL_top25,Br3942_ant,0.059580475998386444,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,EndoMural,0.053042468652105795,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Micro,0.05364124292366736,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Oligo,0.20524623578218593,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,OPC,0.009677059300492105,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Excit,0.46930920430651013,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Cyto,AN00000904,Br3942,Ant,Cyto,Inhib,0.1572049036587088,Bisque,1vALL_top25,Br3942_ant,0.14425171440096812,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Astro,0.06754123387668848,Bisque,1vALL_top25,Br3942_ant,0.059580475998386444,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,EndoMural,0.0896770199187868,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Micro,0.06396344861803666,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Oligo,0.17920462424733524,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,OPC,0.0238270729576842,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Excit,0.4852670859813114,Bisque,1vALL_top25,Br3942_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Ant_Nuc,AN00000904,Br3942,Ant,Nuc,Inhib,0.0905195144001576,Bisque,1vALL_top25,Br3942_ant,0.14425171440096812,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Astro,0.05266303669276057,Bisque,1vALL_top25,Br3942_mid,0.06305604649072881,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,EndoMural,0.05445584688295532,Bisque,1vALL_top25,Br3942_mid,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Micro,0.040242969551807437,Bisque,1vALL_top25,Br3942_mid,0.009822662706231803,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Oligo,0.21761618474899952,Bisque,1vALL_top25,Br3942_mid,0.026938799517689616,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,OPC,0.06144436420064768,Bisque,1vALL_top25,Br3942_mid,NA,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Excit,0.4999233380706138,Bisque,1vALL_top25,Br3942_mid,0.3129723847895774,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Bulk,AN00000904,Br3942,Mid,Bulk,Inhib,0.07365425985221596,Bisque,1vALL_top25,Br3942_mid,0.10981637360333103,polyA,Total,polyA_Total
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Astro,0.05439603820827582,Bisque,1vALL_top25,Br3942_mid,0.06305604649072881,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,EndoMural,0.09102020085283766,Bisque,1vALL_top25,Br3942_mid,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Micro,0.07439164096897807,Bisque,1vALL_top25,Br3942_mid,0.009822662706231803,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Oligo,0.22819737654619443,Bisque,1vALL_top25,Br3942_mid,0.026938799517689616,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,OPC,0.03697852646887537,Bisque,1vALL_top25,Br3942_mid,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Excit,0.45247219258699833,Bisque,1vALL_top25,Br3942_mid,0.3129723847895774,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Cyto,AN00000904,Br3942,Mid,Cyto,Inhib,0.06254402436784051,Bisque,1vALL_top25,Br3942_mid,0.10981637360333103,polyA,Cyto,polyA_Cyto
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Astro,0.05933950715723041,Bisque,1vALL_top25,Br3942_mid,0.06305604649072881,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,EndoMural,0.10379913365843266,Bisque,1vALL_top25,Br3942_mid,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Micro,0.07423339051942127,Bisque,1vALL_top25,Br3942_mid,0.009822662706231803,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Oligo,0.2235096026585479,Bisque,1vALL_top25,Br3942_mid,0.026938799517689616,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,OPC,0.03908982259174447,Bisque,1vALL_top25,Br3942_mid,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Excit,0.4728326051201276,Bisque,1vALL_top25,Br3942_mid,0.3129723847895774,polyA,Nuc,polyA_Nuc
AN00000904_Br3942_Mid_Nuc,AN00000904,Br3942,Mid,Nuc,Inhib,0.027195938294495917,Bisque,1vALL_top25,Br3942_mid,0.10981637360333103,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Astro,0.07869680981028565,Bisque,1vALL_top25,Br6423_ant,0.3778493011771968,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,EndoMural,0.06508098860472025,Bisque,1vALL_top25,Br6423_ant,NA,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Micro,0.048394452134481736,Bisque,1vALL_top25,Br6423_ant,0.07011283015642363,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Oligo,0.22023412136225795,Bisque,1vALL_top25,Br6423_ant,0.18059235832122403,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,OPC,0.05422628406889131,Bisque,1vALL_top25,Br6423_ant,NA,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Excit,0.45563472728965615,Bisque,1vALL_top25,Br6423_ant,0.23360971023164373,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Bulk,AN00000904,Br6423,Ant,Bulk,Inhib,0.07773261672970722,Bisque,1vALL_top25,Br6423_ant,0.07332128213041753,polyA,Total,polyA_Total
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,Astro,0.07264843038752056,Bisque,1vALL_top25,Br6423_ant,0.3778493011771968,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,EndoMural,0.0913366237140308,Bisque,1vALL_top25,Br6423_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,Micro,0.07828712738979976,Bisque,1vALL_top25,Br6423_ant,0.07011283015642363,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,Oligo,0.19121104475530287,Bisque,1vALL_top25,Br6423_ant,0.18059235832122403,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,OPC,0.01841343357069554,Bisque,1vALL_top25,Br6423_ant,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,Excit,0.470747825263661,Bisque,1vALL_top25,Br6423_ant,0.23360971023164373,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Cyto,AN00000904,Br6423,Ant,Cyto,Inhib,0.07735551491899001,Bisque,1vALL_top25,Br6423_ant,0.07332128213041753,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,Astro,0.07300473235527216,Bisque,1vALL_top25,Br6423_ant,0.3778493011771968,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,EndoMural,0.10280782659569557,Bisque,1vALL_top25,Br6423_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,Micro,0.08217580176573298,Bisque,1vALL_top25,Br6423_ant,0.07011283015642363,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,Oligo,0.2377368711063988,Bisque,1vALL_top25,Br6423_ant,0.18059235832122403,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,OPC,0.03726108687053606,Bisque,1vALL_top25,Br6423_ant,NA,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,Excit,0.43465894010253403,Bisque,1vALL_top25,Br6423_ant,0.23360971023164373,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Ant_Nuc,AN00000904,Br6423,Ant,Nuc,Inhib,0.032354741203830764,Bisque,1vALL_top25,Br6423_ant,0.07332128213041753,polyA,Nuc,polyA_Nuc
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,Astro,0.07808495951784666,Bisque,1vALL_top25,Br6423_post,0.21763456975146747,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,EndoMural,0.06356196731777235,Bisque,1vALL_top25,Br6423_post,NA,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,Micro,0.050257110505714464,Bisque,1vALL_top25,Br6423_post,0.025382063019206084,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,Oligo,0.2245053600167182,Bisque,1vALL_top25,Br6423_post,0.04427329312892054,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,OPC,0.042378702920775266,Bisque,1vALL_top25,Br6423_post,NA,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,Excit,0.441923405109532,Bisque,1vALL_top25,Br6423_post,0.31696093390491414,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Bulk,AN00000904,Br6423,Post,Bulk,Inhib,0.0992884946116413,Bisque,1vALL_top25,Br6423_post,0.10096165854876983,polyA,Total,polyA_Total
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,Astro,0.07234450975318052,Bisque,1vALL_top25,Br6423_post,0.21763456975146747,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,EndoMural,0.09572309362897939,Bisque,1vALL_top25,Br6423_post,NA,polyA,Cyto,polyA_Cyto
AN00000904_Br6423_Post_Cyto,AN00000904,Br6423,Post,Cyto,Micro,0.0741341652415083,Bisque,1vALL_top25,Br6423_post,0.025382063019206084,polyA,Cyto,polyA_Cyto
