SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_type,method,mean_prop,median_prop,sd,rsd,Sample,RNAscope_prop,snRNA_prop,library_type,rna_extract,library_combo
AN00000904_Br8492_Post_Nuc,AN00000904,Br8492,Post,Nuc,Inhib,Bisque,0.13106085501261333,0.1310350399909171,0.0034746427598799433,0.02651167474487743,Br8492_post,0.10272034409900392,0.10067462376751427,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,AN00000904,Br8492,Post,Nuc,Inhib,hspe,0.15304121980963764,0.14845774463083322,0.0330954164475248,0.21625165095188717,Br8492_post,0.10272034409900392,0.10067462376751427,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,AN00000904,Br8492,Post,Nuc,Micro,Bisque,0.15060722055910844,0.15057550692802069,8.086416799949181e-4,0.0053692092383947326,Br8492_post,0.039881584092051614,0.05396990140114167,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,AN00000904,Br8492,Post,Nuc,Micro,hspe,0.044710603711932695,0.0440909063564506,0.01128488884839462,0.2523984896536485,Br8492_post,0.039881584092051614,0.05396990140114167,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,AN00000904,Br8492,Post,Nuc,OligoOPC,Bisque,0.18557593702573183,0.1855757227851274,0.002972387813045674,0.016017097155400728,Br8492_post,0.05131356011096837,0.19719771665801764,polyA,Nuc,polyA_Nuc
AN00000904_Br8492_Post_Nuc,AN00000904,Br8492,Post,Nuc,OligoOPC,hspe,0.23840634841090103,0.2305265750496934,0.05865868352246701,0.24604497285184235,Br8492_post,0.05131356011096837,0.19719771665801764,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,Astro,Bisque,0.15850013944310162,0.15849704084412786,0.001503823300902368,0.009487835822644248,Br8667_ant,NA,0.0472385428907168,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,Astro,hspe,0.14265554311725953,0.1348824679312229,0.04581964783050375,0.32119079868379924,Br8667_ant,NA,0.0472385428907168,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,EndoMural,Bisque,0.13846615741015006,0.13843326968586897,0.0012815102418331024,0.009255043006914288,Br8667_ant,NA,0.029612220916568743,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,EndoMural,hspe,0.08407968990901106,0.08033466844136511,0.022878381630828424,0.2721035443349855,Br8667_ant,NA,0.029612220916568743,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,Excit,Bisque,0.0985503842316804,0.0986340870804234,0.0021089767152674484,0.02139998470538168,Br8667_ant,NA,0.42138660399529965,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,Excit,hspe,0.2751849325690279,0.26926859746876175,0.052206287838542885,0.189713467780244,Br8667_ant,NA,0.42138660399529965,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,Inhib,Bisque,0.14398186795199788,0.14396903312951692,0.0016526172079255807,0.011477953657862994,Br8667_ant,NA,0.04512338425381904,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,Inhib,hspe,0.16681749768274332,0.16445296029549816,0.03590964097295377,0.21526303578325703,Br8667_ant,NA,0.04512338425381904,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,Micro,Bisque,0.10250140763701814,0.10251034401916083,5.850091473694521e-4,0.005707327936813401,Br8667_ant,NA,0.01809635722679201,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,Micro,hspe,0.03978431014493827,0.03862229372875964,0.009750720720276839,0.24508960152265996,Br8667_ant,NA,0.01809635722679201,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,OligoOPC,Bisque,0.3580000433260521,0.3579591921641301,0.0022272304870667595,0.006221313456764828,Br8667_ant,NA,0.43854289071680375,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Bulk,AN00000904,Br8667,Ant,Bulk,OligoOPC,hspe,0.29147802657701993,0.2820259756655934,0.061907456708685193,0.21239150489557337,Br8667_ant,NA,0.43854289071680375,polyA,Total,polyA_Total
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,Astro,Bisque,0.15920668365402,0.159247497426725,0.0017746651452939398,0.011146926150101545,Br8667_ant,NA,0.0472385428907168,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,Astro,hspe,0.11823061662150229,0.1105838858556403,0.04006214556253711,0.338847472062081,Br8667_ant,NA,0.0472385428907168,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,EndoMural,Bisque,0.12305220403559153,0.1230778288165103,0.0015076839038121008,0.012252392516074068,Br8667_ant,NA,0.029612220916568743,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,EndoMural,hspe,0.09344884941315303,0.08954744688407218,0.02492363802114799,0.2667088806086462,Br8667_ant,NA,0.029612220916568743,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,Excit,Bisque,0.1994091227785875,0.1993183826934509,0.002869681088742617,0.01439092178309689,Br8667_ant,NA,0.42138660399529965,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,Excit,hspe,0.33479552296600773,0.3293078417946178,0.059767279570200615,0.17851875389704322,Br8667_ant,NA,0.42138660399529965,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,Inhib,Bisque,0.08809823404521959,0.08810344589081873,0.004144660330528459,0.04704589570321084,Br8667_ant,NA,0.04512338425381904,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,Inhib,hspe,0.10691261518767378,0.10441123025742138,0.026130293188751496,0.2444079507631773,Br8667_ant,NA,0.04512338425381904,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,Micro,Bisque,0.1607532522901683,0.16077469866825328,8.691651296805967e-4,0.00540682765230595,Br8667_ant,NA,0.01809635722679201,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,Micro,hspe,0.06301030336980937,0.061783753527383356,0.015251545855894891,0.24204844351221594,Br8667_ant,NA,0.01809635722679201,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,OligoOPC,Bisque,0.2694805031964133,0.2694579906784198,0.0022549621281450884,0.008367811776355259,Br8667_ant,NA,0.43854289071680375,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Cyto,AN00000904,Br8667,Ant,Cyto,OligoOPC,hspe,0.2836020924418538,0.27478976019982504,0.06202973238705393,0.21872099691849672,Br8667_ant,NA,0.43854289071680375,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Astro,Bisque,0.17863504737952418,0.17870375057258114,0.0017817727140614144,0.009974373675261487,Br8667_ant,NA,0.0472385428907168,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Astro,hspe,0.12178831594335025,0.1146862636768209,0.040856408591440185,0.3354706752858338,Br8667_ant,NA,0.0472385428907168,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,EndoMural,Bisque,0.17690028629423843,0.17690806246165242,0.0016242525417383563,0.009181740605194586,Br8667_ant,NA,0.029612220916568743,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,EndoMural,hspe,0.09549741817760439,0.0914768517539486,0.025396150528170774,0.26593546729126716,Br8667_ant,NA,0.029612220916568743,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Excit,Bisque,0.21487819945689185,0.2148213256769133,0.0027185697755999806,0.012651677938810033,Br8667_ant,NA,0.42138660399529965,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Excit,hspe,0.3179711813475896,0.31257376324626734,0.05646713092624939,0.17758568775615688,Br8667_ant,NA,0.42138660399529965,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Inhib,Bisque,0.06428386443099883,0.06425993471257466,0.003139161703975493,0.048832809473441256,Br8667_ant,NA,0.04512338425381904,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Inhib,hspe,0.15523114071152913,0.15232966455720298,0.03368454169265839,0.2169960327435551,Br8667_ant,NA,0.04512338425381904,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Micro,Bisque,0.15007247806410326,0.15009716961723335,7.878475668916972e-4,0.005249780486433823,Br8667_ant,NA,0.01809635722679201,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,Micro,hspe,0.04125230730845585,0.04030447090253583,0.010157744126089061,0.24623456938145463,Br8667_ant,NA,0.01809635722679201,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,OligoOPC,Bisque,0.2152301243742437,0.2151675328967121,0.002859851623653718,0.013287413330120033,Br8667_ant,NA,0.43854289071680375,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Ant_Nuc,AN00000904,Br8667,Ant,Nuc,OligoOPC,hspe,0.2682596365114708,0.2584390764524397,0.0588409537103312,0.21934329918401704,Br8667_ant,NA,0.43854289071680375,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Astro,Bisque,0.15333176761622042,0.15334483881216465,0.0014023931641596406,0.009146135767962584,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Astro,hspe,0.13954521180046642,0.13247473297551346,0.04492461021408922,0.3219358775156416,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,EndoMural,Bisque,0.1789776955406811,0.1789168719848696,0.0016723844626926332,0.009344094288623272,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,EndoMural,hspe,0.11177117401610197,0.10751504522363897,0.028791101440079285,0.25758968440227337,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Excit,Bisque,0.11383071764128623,0.11383623114408628,0.002010234189932119,0.01765985694886817,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Excit,hspe,0.3123507796016384,0.307491663049154,0.053919685011010715,0.17262542158459812,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Inhib,Bisque,0.16726318793061393,0.16725057293619294,0.0021751981063399886,0.01300464336027321,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Inhib,hspe,0.18939620354124362,0.18652478900914038,0.037137301890406565,0.1960826098730084,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Micro,Bisque,0.1069282530522792,0.10694041516633312,5.768134105516832e-4,0.005394396654639709,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,Micro,hspe,0.04120329311590739,0.04005341045305276,0.010127406710883103,0.24579119640738634,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,OligoOPC,Bisque,0.2796683782189194,0.279778822251505,0.0021225874822694874,0.007589658494061006,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Bulk,AN00000904,Br8667,Mid,Bulk,OligoOPC,hspe,0.2057333379246422,0.19689002245275133,0.04810593403565956,0.23382663461806186,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Total,polyA_Total
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Astro,Bisque,0.16698701610412997,0.16701332937010072,0.0016295459638006754,0.009758518966435816,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Astro,hspe,0.14656206009687411,0.13953038220629413,0.04682036428735137,0.3194576021680113,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,EndoMural,Bisque,0.1928476242977845,0.19286261776213243,0.0015164714882863906,0.007863573605370116,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,EndoMural,hspe,0.14122388076861292,0.13653578961178314,0.034566684012808074,0.24476514754217502,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Excit,Bisque,0.17967047637954564,0.17968448799548514,0.002254599850455998,0.012548527147516765,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Excit,hspe,0.3217020614084152,0.31682615896050526,0.055295015272802846,0.1718826886925146,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Inhib,Bisque,0.06156505070536975,0.061609013514542,0.002849921957837242,0.0462912305794409,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Inhib,hspe,0.15580187334836568,0.15245661285429873,0.03267341303168418,0.20971129762110088,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Micro,Bisque,0.1579695014397722,0.15796268096663518,7.916180579897031e-4,0.005011208181166015,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,Micro,hspe,0.054154443239349155,0.052457141267539614,0.012976650489744815,0.23962300623037064,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,OligoOPC,Bisque,0.24096033107339815,0.24098072459203745,0.0025070009279295263,0.010404206023297159,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Cyto,AN00000904,Br8667,Mid,Cyto,OligoOPC,hspe,0.18055568113838294,0.1727512134087105,0.04281522607161189,0.2371303179255661,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Cyto,polyA_Cyto
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Astro,Bisque,0.17793762558409648,0.17798687385927425,0.0017321827142639163,0.009734774804248784,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Astro,hspe,0.1354864566937226,0.1294077444468685,0.0442587155269093,0.3266652373008726,Br8667_mid,0.0871126375770822,0.06037735849056604,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,EndoMural,Bisque,0.18730159072921052,0.18728391111108478,0.001582625493669701,0.008449610531913563,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,EndoMural,hspe,0.11438681792948505,0.11069889432685986,0.02929745137975028,0.2561261158415212,Br8667_mid,0.040850310930710586,0.03820754716981132,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Excit,Bisque,0.21768164914516744,0.217625949738401,0.002776881431213285,0.012756617023612494,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Excit,hspe,0.35643084533732966,0.3524629266637615,0.05738640972231913,0.16100292798174654,Br8667_mid,0.3141646489104116,0.6235849056603774,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Inhib,Bisque,0.0820336097452901,0.08217853440218986,0.0038236900572770575,0.046611261763921,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Inhib,hspe,0.18443083279638736,0.18071950407358545,0.03576991475995439,0.1939475857566862,Br8667_mid,0.112195248874665,0.07122641509433962,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Micro,Bisque,0.14996280010189866,0.14995188757003053,8.098324370549418e-4,0.005400222165128061,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,Micro,hspe,0.0440423021574438,0.04294996587745658,0.010957248437447333,0.24878918450441165,Br8667_mid,0.01740314769975787,0.02830188679245283,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,OligoOPC,Bisque,0.185082724694337,0.18505793746914972,0.0031251428785330584,0.016885113852166445,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Nuc,polyA_Nuc
AN00000904_Br8667_Mid_Nuc,AN00000904,Br8667,Mid,Nuc,OligoOPC,hspe,0.16522274508563153,0.15690471143824467,0.039162100913314485,0.23702608798212121,Br8667_mid,0.020984665052461663,0.17830188679245282,polyA,Nuc,polyA_Nuc
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Astro,Bisque,0.07967800604115267,0.0796656659018268,0.0016009632000914085,0.02009291245647552,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Astro,hspe,0.0528100555624851,0.048709355243372054,0.02028333939283635,0.38408100837608494,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,EndoMural,Bisque,0.10700694711638531,0.10690343395594329,0.002012695945891765,0.018809021284409425,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,EndoMural,hspe,0.08533160057186906,0.0825943483460811,0.022966892039010155,0.26914873136203143,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Excit,Bisque,0.07959008248594697,0.07963712105917303,0.0028978236793273594,0.03640935640240128,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Excit,hspe,0.44436543876731516,0.441886866971546,0.061531783891981946,0.13847112876886467,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Inhib,Bisque,0.3050546156299168,0.30489759847179165,0.0039008467078664216,0.01278737153283664,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Inhib,hspe,0.15962154421202968,0.15449457251689735,0.03231707847385883,0.2024606304455442,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Micro,Bisque,0.15120181011857714,0.1511619936389505,0.0015011394375870572,0.009928052028013534,Br2720_post,0.037706707852901235,0.024880889359449446,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,Micro,hspe,0.040420046895804584,0.03991109358105233,0.010553792350448777,0.2611029219647989,Br2720_post,0.037706707852901235,0.024880889359449446,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,OligoOPC,Bisque,0.2774685386080213,0.27739410169568995,0.0028085729110160404,0.010122131053509098,Br2720_post,0.12323915532713764,0.21334039174166225,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Bulk,AN00000906,Br2720,Post,Bulk,OligoOPC,hspe,0.21745131399049644,0.2085050496465956,0.05237211539148358,0.24084524682969938,Br2720_post,0.12323915532713764,0.21334039174166225,RiboZeroGold,Total,RiboZeroGold_Total
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Astro,Bisque,0.0688493095772775,0.06888699211160551,0.0016213139827447854,0.023548732626359866,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Astro,hspe,0.051512125585614216,0.04768212023410827,0.019756773436633727,0.3835363657008788,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,EndoMural,Bisque,0.13295538028630016,0.13286978448165856,0.001895237244450422,0.014254686349430185,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,EndoMural,hspe,0.10011702680580478,0.0972433693447298,0.02593548608756386,0.25905170094464014,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Excit,Bisque,0.09098241315994605,0.09090619449334889,0.002204843579145027,0.02423373377961449,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Excit,hspe,0.4234872031221484,0.42124506634861686,0.05976090799530754,0.14111620741954373,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Inhib,Bisque,0.26315657807600695,0.26313738498826345,0.002812704763716048,0.0106883315791698,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Inhib,hspe,0.17440328395587706,0.16937419338975818,0.03424911418582308,0.1963788376512904,Br2720_post,0.08547811903906229,0.04976177871889889,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Micro,Bisque,0.17972374200064345,0.1796666806637792,0.0015708722717147157,0.00874048277777953,Br2720_post,0.037706707852901235,0.024880889359449446,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,Micro,hspe,0.05248846867163984,0.05166972940991009,0.013432183346610324,0.2559073199608869,Br2720_post,0.037706707852901235,0.024880889359449446,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,OligoOPC,Bisque,0.2643325768998261,0.26430277660894286,0.002443858644229319,0.00924539333324574,Br2720_post,0.12323915532713764,0.21334039174166225,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Cyto,AN00000906,Br2720,Post,Cyto,OligoOPC,hspe,0.19799189185891575,0.18970998327088348,0.048306228165147666,0.24398084038496648,Br2720_post,0.12323915532713764,0.21334039174166225,RiboZeroGold,Cyto,RiboZeroGold_Cyto
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Astro,Bisque,0.08061506838894678,0.0805881233346335,0.001634939727704862,0.02028082045178827,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Astro,hspe,0.04846999665614753,0.04507799060514597,0.01885249302342877,0.3889518119254435,Br2720_post,0.09357808310065518,0.04287983059820011,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,EndoMural,Bisque,0.18515754415060623,0.18506971963437724,0.002920355380288496,0.01577227324808917,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,EndoMural,hspe,0.11033161248520362,0.10741152240926607,0.028522283494847443,0.2585141543061606,Br2720_post,0.04644347994360434,0.03493912122816305,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Excit,Bisque,0.11291619610935821,0.11291215305121338,0.003578817469857934,0.0316944565365263,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Nuc,RiboZeroGold_Nuc
AN00000906_Br2720_Post_Nuc,AN00000906,Br2720,Post,Nuc,Excit,hspe,0.46572340341025414,0.4650131669959606,0.059968822106560016,0.1287648884884011,Br2720_post,0.23132639203259395,0.6341979883536263,RiboZeroGold,Nuc,RiboZeroGold_Nuc
