"","parameter_name","value","priority","index","algo.name","algo.settings","filename","dirname"
"1068","num_probes","2","1","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1069","num_phenotypes","7","2","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1070","use_nn","false","3","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1071","nuclear_contrast","0.5","4","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1072","nuclear_min_intensity","5","5","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1073","nuclear_segg_agg","0.6","6","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1074","nuclear_fill_holes","true","7","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1075","nuclear_min_area","5","8","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1076","nuclear_max_area","200","9","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1077","nuclear_roundness","0.3","10","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1078","cyto_radius","4.2","11","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1079","membrane_segg_agg","0","12","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1080","cell_min_area","15","13","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1081","cell_max_area","650","14","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1082","min_plus1","1","15","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1083","min_plus2","4","16","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1084","min_plus3","10","17","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1085","min_plus4","16","18","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1086","verbose","true","19","","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1087","IF Dye 1","SLC17A7 (Opal 520)","20","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1088","dye_use_membrane","False","21","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1089","dye_nuclei_weight","0","22","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1090","dye_nuclei_positive_threshold","0.318","23","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1091","dye_cyto_positive_threshold","1.25","24","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1092","dye_membrane_positive_threshold","0.86","25","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1093","FISH Probe 1","AKT3 (Opal 620)","26","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1094","probe_contrast_threshold","0.52","27","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1095","probe_min_intensity","0.1","28","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1096","probe_min_spot_size","0.3","29","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1097","probe_max_spot_size","120","30","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1098","probe_copy_intensity","15.64","31","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1099","probe_segg_agg","1","32","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1100","IF Dye 2","OLIG2 (Alexa 647)","33","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1101","dye_use_membrane","False","34","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1102","dye_nuclei_weight","0","35","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1103","dye_nuclei_positive_threshold","0.163","36","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1104","dye_cyto_positive_threshold","0.192","37","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1105","dye_membrane_positive_threshold","0.02","38","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1106","FISH Probe 2","TMEM119 (Alexa 555)","39","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1107","probe_contrast_threshold","0.5","40","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1108","probe_min_intensity","0.03","41","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1109","probe_min_spot_size","5","42","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1110","probe_max_spot_size","400","43","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1111","probe_copy_intensity","0.3","44","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1112","probe_segg_agg","0","45","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1113","IF Dye 3","DAPI (DAPI)","46","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1114","dye_use_membrane","False","47","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1115","dye_nuclei_weight","0.4","48","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1116","dye_nuclei_positive_threshold","12","49","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1117","dye_cyto_positive_threshold","35","50","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1118","dye_membrane_positive_threshold","12","51","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1119","phenotype_name","DAPI/AKT3","59","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1120","phenotype_num_criterias","2","60","0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1121","phenotype_criteria_channel","DAPI (DAPI)","61","0,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1122","phenotype_criteria_filter","AND Positive","62","0,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1123","phenotype_criteria_channel","AKT3 (Opal 620)","63","0,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1124","phenotype_criteria_filter","AND Positive","64","0,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1125","phenotype_name","OLIG2/AKT3","67","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1126","phenotype_num_criterias","5","68","1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1127","phenotype_criteria_channel","OLIG2 (Alexa 647)","69","1,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1128","phenotype_criteria_filter","AND Positive","70","1,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1129","phenotype_criteria_channel","AKT3 (Opal 620)","71","1,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1130","phenotype_criteria_filter","AND Positive","72","1,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1131","phenotype_criteria_channel","DAPI (DAPI)","73","1,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1132","phenotype_criteria_filter","AND Positive","74","1,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1133","phenotype_name","SLC17A7/AKT3","75","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1134","phenotype_num_criterias","5","76","2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1135","phenotype_criteria_channel","SLC17A7 (Opal 520)","77","2,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1136","phenotype_criteria_filter","AND Positive","78","2,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1137","phenotype_criteria_channel","AKT3 (Opal 620)","79","2,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1138","phenotype_criteria_filter","AND Positive","80","2,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1139","phenotype_criteria_channel","DAPI (DAPI)","81","2,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1140","phenotype_criteria_filter","AND Positive","82","2,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1141","phenotype_name","TMEM119/AKT3","83","3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1142","phenotype_num_criterias","5","84","3","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1143","phenotype_criteria_channel","TMEM119 (Alexa 555)","85","3,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1144","phenotype_criteria_filter","AND Positive","86","3,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1145","phenotype_criteria_channel","AKT3 (Opal 620)","87","3,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1146","phenotype_criteria_filter","AND Positive","88","3,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1147","phenotype_criteria_channel","DAPI (DAPI)","89","3,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1148","phenotype_criteria_filter","AND Positive","90","3,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1149","phenotype_name","OLIG2","91","4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1150","phenotype_num_criterias","4","92","4","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1151","phenotype_criteria_channel","OLIG2 (Alexa 647)","93","4,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1152","phenotype_criteria_filter","AND Positive","94","4,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1153","phenotype_criteria_channel","DAPI (DAPI)","95","4,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1154","phenotype_criteria_filter","AND Positive","96","4,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1155","phenotype_criteria_channel","SLC17A7 (Opal 520)","97","4,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1156","phenotype_criteria_filter","AND Negative","98","4,2","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1157","phenotype_name","SLC17A7","99","5","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1158","phenotype_num_criterias","4","100","5","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1159","phenotype_criteria_channel","DAPI (DAPI)","101","5,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1160","phenotype_criteria_filter","AND Positive","102","5,0","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1161","phenotype_criteria_channel","SLC17A7 (Opal 520)","103","5,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
"1162","phenotype_criteria_filter","AND Positive","104","5,1","AlgorithmSettings ""Indica Labs - FISH-IF v2.1.5""","","Decon_AKT3_Star_Cyto_Nuc_Copyintensity_SEVEREGLARE_FINAL_R16432Mstar.analysissettings","HALO/Exported_Settings_Files"
